[Thu May 11 15:30:17.854634 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.854638 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.854641 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.854644 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.854647 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.855794 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.855823 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.855828 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.855831 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:17.855834 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296257 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296284 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296289 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296293 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296296 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296299 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.296303 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.297307 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.297321 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:21.297325 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
