split/DCIM/104_VIRB/VIRB0003_022.MP4,508,4.0 4.0 3.0 3.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0003_023.MP4,509,4.0 4.0 5.0 5.0 5.0 5.0
split/DCIM/104_VIRB/VIRB0003_024.MP4,510,4.0 4.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0003_025.MP4,511,4.0 4.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0003_026.MP4,512,4.0 4.0 3.0 3.0
split/DCIM/104_VIRB/VIRB0003_027.MP4,513,3.0 3.0 3.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0003_028.MP4,514,3.0 3.0 4.0 4.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0003_029.MP4,515,4.0 4.0
split/DCIM/104_VIRB/VIRB0003_030.MP4,516,3.0 4.0
split/DCIM/104_VIRB/VIRB0004_000.MP4,465,3.0 4.0 4.0
split/DCIM/104_VIRB/VIRB0004_001.MP4,466,2.0
split/DCIM/104_VIRB/VIRB0004_002.MP4,467,4.0 4.0
split/DCIM/104_VIRB/VIRB0004_003.MP4,468,4.0
split/DCIM/104_VIRB/VIRB0004_005.MP4,469,2.0 5.0 2.0
split/DCIM/104_VIRB/VIRB0004_006.MP4,470,1.0
split/DCIM/104_VIRB/VIRB0004_007.MP4,471,1.0 2.0 3.0
split/DCIM/104_VIRB/VIRB0004_008.MP4,472,2.0 2.0 3.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0004_009.MP4,473,3.0
split/DCIM/104_VIRB/VIRB0004_010.MP4,474,2.0 2.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0004_011.MP4,475,1.0 1.0 1.0 3.0 3.0 3.0 2.0 2.0 2.0 1.0 1.0 1.0 2.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0004_013.MP4,477,1.0 1.0 1.0
split/DCIM/104_VIRB/VIRB0004_014.MP4,478,1.0 1.0
split/DCIM/104_VIRB/VIRB0004_015.MP4,479,1.0 1.0 1.0 1.0 1.0 1.0
split/DCIM/104_VIRB/VIRB0004_017.MP4,481,2.0 2.0 2.0 2.0
split/DCIM/104_VIRB/VIRB0004_018.MP4,482,3.0
split/DCIM/104_VIRB/VIRB0004_019.MP4,483,4.0
split/DCIM/104_VIRB/VIRB0004_020.MP4,484,4.0
