,index_seg,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
10179,13286,0,1,1,1,1,0,0,2,2,1,9
10180,13287,0,2,2,1,0,0,0,3,1,0,9
10181,13288,0,2,0,1,1,0,0,3,2,0,9
10182,13289,0,2,1,1,1,0,0,4,2,0,11
10183,13290,0,2,1,1,4,0,0,5,3,1,17
10184,13291,0,0,0,0,0,0,0,1,1,0,2
10185,13292,0,0,0,0,0,0,0,0,2,0,2
10186,13293,0,0,1,0,0,0,0,0,2,1,4
10187,13294,0,0,0,0,0,0,0,0,2,0,2
10188,13295,0,0,0,0,0,1,0,0,0,2,3
10189,13296,0,0,0,0,0,1,0,0,1,2,4
10190,13297,0,0,0,0,0,1,0,0,1,0,2
10191,13298,0,0,0,0,0,0,1,0,0,0,1
10192,13299,0,0,0,0,0,1,1,0,0,1,3
10193,13300,0,1,0,0,0,0,0,0,1,2,4
10194,13301,0,2,0,0,0,0,0,0,0,1,3
10195,13302,0,1,0,0,0,1,0,0,0,1,3
10196,13303,0,1,1,1,0,0,1,1,2,0,7
10197,13304,0,0,0,0,0,1,1,0,1,0,3
10198,13305,0,1,1,1,1,0,1,3,2,0,10
10199,13306,0,0,0,0,1,0,1,0,1,0,3
10200,13307,0,3,0,0,0,0,0,0,0,1,4
10201,13308,0,0,0,0,0,0,0,0,1,0,1
10202,13309,0,0,0,0,1,0,0,0,0,0,1
10203,13310,0,0,1,0,1,1,0,0,1,1,5
10204,13311,0,0,0,0,2,1,0,0,0,0,3
10205,13312,0,0,0,0,2,0,0,0,0,0,2
10206,13313,0,0,2,0,1,0,1,0,0,0,4
10207,13315,0,0,0,1,0,0,0,0,0,0,1
10208,13316,2,0,2,0,5,0,0,1,10,10,30
10209,13317,0,1,0,0,0,0,1,0,1,0,3
10210,13318,0,0,0,0,0,0,0,0,1,0,1
10211,13319,0,1,0,0,1,0,2,0,1,0,5
10212,13320,2,1,3,0,5,0,6,0,7,1,25
10213,13321,2,0,0,0,1,0,0,0,1,1,5
10214,13322,1,0,0,0,3,0,1,0,1,0,6
10215,13323,0,0,0,0,2,0,5,0,1,0,8
10216,13324,2,0,0,0,0,0,2,1,1,1,7
10217,13325,0,1,0,0,0,0,3,1,1,1,7
10218,13326,0,0,0,0,0,0,7,1,1,1,10
10219,13327,0,1,3,0,2,0,7,0,7,2,22
10220,13328,0,0,0,0,0,0,6,0,1,2,9
10221,13329,3,1,1,1,0,0,1,0,2,3,12
10222,13330,0,0,0,0,0,0,1,0,1,1,3
10223,13331,0,0,0,0,0,0,1,0,1,1,3
10224,13332,0,0,1,0,1,0,1,0,3,2,8
10225,13333,0,0,1,0,3,0,2,0,3,2,11
10226,13334,2,0,0,1,6,3,1,0,7,1,21
10227,13335,0,1,2,0,1,0,2,0,3,2,11
10228,13336,1,2,1,2,0,0,0,0,1,2,9
10229,13337,0,2,1,0,2,1,0,0,1,0,7
10230,13338,0,0,1,1,0,0,0,0,0,0,2
10231,13339,0,1,0,0,1,0,0,1,3,0,6
10232,13340,0,1,0,0,0,0,0,1,2,2,6
10233,13341,0,1,0,0,0,0,0,0,2,2,5
10234,13342,0,2,4,3,2,0,0,0,4,0,15
10235,13343,0,3,3,3,1,0,0,0,2,0,12
10236,13344,0,0,0,0,0,0,0,1,1,0,2
10237,13345,0,0,0,0,0,0,0,1,1,0,2
10238,13346,0,0,0,0,0,0,0,1,1,0,2
10239,13347,0,2,2,0,1,1,0,0,0,0,6
10240,13348,0,0,1,0,1,0,0,0,0,0,2
10241,13349,0,1,1,0,0,0,0,0,0,0,2
10242,13350,0,0,0,1,1,0,0,0,0,0,2
10243,13351,0,0,0,0,0,0,0,1,0,0,1
10244,13352,0,0,0,0,0,0,0,1,0,0,1
10245,13354,0,0,0,1,0,0,0,0,0,0,1
10246,13355,0,0,0,1,1,0,0,0,0,0,2
10247,13356,0,0,0,0,1,0,0,0,0,0,1
10248,13357,0,1,1,0,3,1,0,0,3,0,9
10249,13358,0,0,3,0,0,0,0,0,4,0,7
10250,13359,0,1,0,0,2,1,0,0,1,0,5
10251,13360,0,1,0,0,3,1,0,0,0,0,5
10252,13361,0,1,1,1,0,0,0,0,0,0,3
10253,13362,0,2,1,0,2,1,0,0,1,0,7
10254,13363,0,0,0,0,0,0,0,0,0,1,1
10255,13364,0,0,0,0,0,0,0,0,0,1,1
10256,13365,0,0,0,0,0,0,0,0,0,1,1
10257,13366,0,1,1,1,2,0,0,1,1,0,7
10258,13367,0,0,2,0,0,0,0,0,2,0,4
10259,13368,0,0,0,0,0,0,0,0,1,0,1
10260,13369,3,5,1,4,0,0,0,1,1,3,18
10261,13370,1,1,1,4,0,0,0,1,1,4,13
10262,13371,1,1,1,1,0,0,0,1,1,3,9
10263,13372,0,0,0,0,0,0,0,0,0,2,2
10264,13373,0,0,0,0,0,0,0,0,0,1,1
10265,13374,0,0,0,0,1,0,0,0,0,2,3
10266,13375,0,0,0,0,0,0,0,0,0,1,1
10267,13376,0,0,1,1,1,0,0,0,0,2,5
10268,13377,0,0,1,0,0,0,0,0,0,1,2
10269,13378,0,0,2,1,0,0,0,0,0,1,4
10270,13380,0,1,0,0,0,0,0,0,0,0,1
10271,13381,0,0,1,0,0,0,1,0,1,0,3
10272,13382,0,0,1,1,0,0,1,0,0,1,4
10273,13383,0,0,1,0,1,0,0,0,0,1,3
10274,13384,0,0,0,0,0,0,0,0,1,1,2
10275,13385,0,0,1,1,0,1,1,0,1,1,6
10276,13386,0,1,0,0,0,0,0,0,0,2,3
10277,13387,0,0,2,1,0,0,1,0,0,3,7
10278,13388,0,0,0,0,0,0,0,0,1,0,1
10279,13389,0,0,1,0,1,1,0,0,1,1,5
10280,13390,0,3,0,1,1,0,0,3,3,0,11
10281,13391,0,1,0,0,1,0,0,0,1,0,3
10282,13392,0,1,0,0,0,0,0,0,1,0,2
10283,13393,0,0,0,0,0,1,0,0,0,0,1
10284,13394,0,2,0,0,2,1,1,1,0,0,7
10285,13395,0,1,0,0,0,0,0,0,0,1,2
10286,13396,0,0,0,0,0,1,0,0,0,1,2
10287,13397,0,2,0,0,0,0,0,0,0,0,2
10288,13398,0,1,0,0,0,0,0,0,0,1,2
10289,13399,0,0,1,0,1,1,0,0,1,1,5
10290,13400,0,1,0,0,0,0,0,0,0,0,1
10291,13402,1,1,0,0,0,0,0,2,0,0,4
10292,13404,0,0,0,0,0,0,1,0,1,2,4
10293,13405,0,0,1,0,0,0,0,1,0,0,2
10294,13406,0,1,2,0,1,0,0,0,1,0,5
10295,13407,0,1,1,0,1,0,0,0,2,0,5
10296,13408,0,0,0,0,0,0,0,1,0,0,1
10297,13409,0,0,0,0,0,0,0,0,1,1,2
10298,13410,0,1,1,0,1,0,0,0,2,1,6
10299,13411,0,0,1,0,1,1,0,0,1,1,5
10300,13412,1,1,0,0,0,0,0,1,0,1,4
10301,13413,1,0,0,0,0,0,0,1,0,1,3
10302,13414,1,0,0,0,0,1,0,1,0,1,4
10303,13416,0,0,0,0,0,0,0,0,0,2,2
10304,13417,0,0,0,0,0,1,0,0,0,0,1
10305,13418,2,1,2,1,0,1,0,0,11,9,27
10306,13419,0,0,0,0,0,3,0,0,0,0,3
10307,13420,0,0,0,0,0,0,1,0,3,6,10
10308,13421,0,0,2,1,0,0,1,0,3,7,14
10309,13422,0,0,4,2,1,0,2,0,6,7,22
10310,13423,3,3,6,3,2,2,0,1,11,9,40
10311,13424,0,2,4,1,1,1,0,1,1,5,16
10312,13425,1,3,5,1,1,2,0,1,1,4,19
10313,13426,2,1,2,2,0,1,0,1,13,9,31
10314,13427,0,0,0,2,0,0,0,1,3,8,14
10315,13428,0,1,1,0,0,0,1,1,3,10,17
10316,13429,0,1,0,1,1,0,0,2,6,10,21
10317,13430,0,1,3,0,1,0,0,1,3,9,18
10318,13431,0,0,2,0,1,0,1,0,3,7,14
10319,13432,0,0,1,0,0,0,1,0,3,8,13
10320,13433,0,3,0,0,2,0,0,2,9,10,26
10321,13434,0,1,4,0,2,1,1,0,1,7,17
10322,13435,1,3,2,1,1,0,2,0,5,9,24
10323,13436,1,0,0,1,1,0,1,0,3,8,15
10324,13437,2,0,0,1,1,0,1,0,4,8,17
10325,13438,0,0,0,0,0,0,0,0,3,7,10
10326,13439,0,0,0,0,0,0,0,0,3,7,10
10327,13440,0,0,1,0,0,0,0,0,0,0,1
10328,13441,0,1,0,0,2,1,0,1,1,0,6
10329,13442,0,1,0,0,0,0,0,1,0,1,3
10330,13443,0,0,1,0,1,0,0,0,0,0,2
10331,13444,0,0,0,0,0,0,0,1,0,0,1
10332,13445,0,0,0,0,0,0,0,1,1,0,2
10333,13446,0,0,2,0,1,1,0,0,0,0,4
10334,13447,0,0,3,0,1,1,0,0,0,0,5
10335,13448,0,0,1,0,0,0,0,0,0,0,1
10336,13449,0,4,0,0,0,0,0,0,0,0,4
10337,13450,0,1,1,0,0,0,0,0,0,0,2
10338,13451,0,0,0,1,0,0,0,0,0,0,1
10339,13452,0,1,0,1,0,0,0,0,0,0,2
10340,13453,0,0,0,0,0,0,0,0,0,0,0
10341,13454,0,0,0,1,0,0,0,0,0,0,1
10342,13455,0,0,0,1,2,1,0,0,0,0,4
10343,13456,0,0,0,0,0,0,0,1,0,0,1
10344,13457,0,0,0,0,0,0,0,1,0,0,1
10345,13458,0,1,0,0,1,2,0,0,3,2,9
10346,13460,0,0,0,1,1,0,0,0,0,0,2
10347,13461,0,0,0,0,0,0,0,0,0,0,0
10348,13462,0,0,0,1,1,1,0,0,0,0,3
10349,13464,0,0,0,1,1,1,0,0,0,0,3
10350,13466,0,2,0,0,0,0,0,0,0,1,3
10351,13467,0,1,0,0,2,0,0,0,0,1,4
10352,13468,0,1,0,0,0,0,0,0,0,1,2
10353,13469,0,1,1,0,0,0,0,0,0,1,3
10354,13470,1,1,2,1,0,0,0,1,1,3,10
10355,13471,0,0,2,0,0,0,0,0,0,1,3
10356,13472,0,0,0,1,0,0,0,0,3,1,5
10357,13473,0,0,0,0,0,0,0,0,1,0,1
10358,13474,0,0,0,0,0,0,0,0,2,0,2
10359,13475,0,0,0,0,0,0,0,0,1,0,1
10360,13476,0,0,0,1,0,0,0,0,1,0,2
10361,13477,0,0,0,0,0,0,0,0,1,0,1
10362,13478,0,0,1,1,1,0,0,0,3,0,6
10363,13479,1,0,0,0,0,1,0,0,1,1,4
10364,13480,0,0,0,0,0,1,0,0,0,0,1
10365,13481,0,1,0,0,0,0,0,0,0,0,1
10366,13482,0,1,0,0,0,0,0,0,0,0,1
10367,13483,0,1,0,0,1,0,0,0,1,1,4
10368,13484,0,4,0,0,1,0,0,0,13,1,19
10369,13485,0,1,1,1,1,0,0,0,3,8,15
10370,13486,0,2,0,0,0,1,1,0,0,1,5
10371,13487,0,6,3,0,1,3,1,0,1,0,15
10372,13488,0,4,0,0,0,0,0,0,0,1,5
10373,13490,0,2,0,0,0,1,0,0,0,1,4
10374,13491,0,1,0,0,0,0,0,0,0,0,1
10375,13492,0,0,0,0,0,1,0,2,0,1,4
10376,13493,0,0,0,0,2,1,0,3,0,1,7
10377,13494,0,0,1,0,2,0,0,2,0,1,6
10378,13495,0,0,1,0,2,0,0,2,0,1,6
10379,13496,0,0,0,0,0,0,0,2,0,1,3
10380,13497,0,0,2,1,1,1,0,0,1,2,8
10381,13498,0,0,0,0,0,0,0,0,1,1,2
10382,13499,0,0,0,0,0,0,1,2,1,2,6
10383,13500,0,0,2,1,1,1,0,0,1,1,7
10384,13501,0,1,0,0,0,0,0,1,2,0,4
10385,13502,0,1,0,0,0,0,0,0,1,0,2
10386,13503,0,1,0,0,0,0,0,2,2,0,5
10387,13504,1,2,0,0,0,1,0,0,1,2,7
10388,13505,0,2,0,0,0,0,0,1,2,0,5
10389,13506,0,1,1,0,0,1,0,0,1,0,4
10390,13507,0,1,1,0,1,2,0,0,1,1,7
10391,13508,0,3,1,0,1,2,0,0,2,0,9
10392,13509,0,1,0,0,0,0,0,2,1,0,4
10393,13510,0,1,0,0,0,1,0,1,1,0,4
10394,13511,0,1,1,0,1,1,0,0,2,1,7
10395,13512,0,0,0,0,0,0,0,2,1,0,3
10396,13513,0,0,0,0,0,0,0,2,1,0,3
10397,13514,0,2,0,0,0,0,0,2,3,0,7
10398,13515,0,0,0,0,0,0,1,0,0,2,3
10399,13516,0,1,7,1,6,1,0,0,3,2,21
10400,13517,0,3,13,2,13,2,0,0,4,2,39
10401,13518,0,0,0,0,0,0,0,0,5,8,13
10402,13519,0,0,1,0,3,0,0,0,4,4,12
10403,13520,0,0,0,0,1,0,0,0,1,1,3
10404,13521,0,0,1,0,1,0,0,0,1,3,6
10405,13522,0,0,0,0,0,0,0,0,1,1,2
10406,13523,0,0,0,0,2,0,0,0,1,1,4
10407,13524,0,0,2,1,0,3,0,0,2,2,10
10408,13525,0,0,0,1,0,1,0,0,1,1,4
10409,13526,0,0,0,1,0,2,0,3,1,1,8
10410,13527,0,0,0,0,0,0,0,0,0,2,2
10411,13528,0,2,1,0,0,0,0,0,0,1,4
10412,13529,0,1,0,2,0,1,0,0,1,1,6
10413,13530,0,0,2,0,1,1,0,0,1,1,6
10414,13531,0,0,0,1,1,1,0,0,1,3,7
10415,13532,0,1,1,0,0,1,0,2,2,3,10
10416,13533,0,5,0,1,0,0,0,0,7,3,16
10417,13534,0,6,0,2,0,1,0,0,1,2,12
10418,13535,0,2,3,0,2,0,0,0,5,6,18
10419,13536,0,3,0,0,0,0,0,1,8,0,12
10420,13537,0,0,0,2,0,1,0,0,2,1,6
10421,13538,0,2,3,1,4,0,0,0,8,11,29
10422,13539,0,1,2,0,1,0,0,0,1,2,7
10423,13540,0,3,0,1,1,0,0,0,0,0,5
10424,13541,0,4,0,1,0,0,0,0,0,0,5
10425,13542,0,4,0,0,2,0,0,0,0,0,6
10426,13543,0,0,0,0,0,0,1,0,0,0,1
10427,13544,0,0,0,1,1,2,0,0,2,0,6
10428,13545,0,0,0,1,0,0,0,0,0,0,1
10429,13546,0,0,0,1,1,1,0,0,0,0,3
10430,13548,0,0,0,1,1,2,0,0,3,0,7
10431,13549,0,1,0,0,0,0,0,0,3,2,6
10432,13550,0,0,0,1,1,2,0,0,2,0,6
10433,13551,0,1,0,2,0,0,0,0,3,0,6
10434,13552,0,0,0,0,0,0,0,0,2,0,2
10435,13553,0,0,0,0,0,1,0,0,0,0,1
10436,13554,0,0,0,1,0,1,0,0,2,0,4
10437,13555,0,0,0,0,0,1,0,0,0,0,1
10438,13557,0,2,0,1,1,3,0,0,1,1,9
10439,13558,1,0,0,0,0,0,0,0,0,1,2
10440,13559,1,3,1,1,1,3,0,0,1,2,13
10441,13560,0,0,0,0,0,1,0,0,0,0,1
10442,13561,0,0,0,0,0,1,0,0,1,0,2
10443,13562,1,0,0,0,0,1,0,0,0,1,3
10444,13563,0,0,0,0,0,0,0,0,1,0,1
10445,13564,0,0,0,0,0,0,0,0,1,0,1
10446,13565,0,0,0,0,1,0,0,0,3,1,5
10447,13566,0,0,0,0,1,0,0,0,3,1,5
10448,13567,0,0,0,0,2,0,0,0,3,1,6
10449,13568,0,0,0,1,1,0,0,0,0,1,3
10450,13569,0,0,0,1,0,0,0,0,0,0,1
10451,13570,0,3,0,0,0,1,1,0,0,0,5
10452,13571,0,0,0,0,1,0,0,0,0,1,2
10453,13572,0,1,0,0,0,0,0,0,0,1,2
10454,13573,0,1,0,0,0,0,0,0,0,1,2
10455,13574,0,1,0,0,0,0,0,0,0,1,2
10456,13575,0,1,0,0,0,0,0,0,0,1,2
10457,13576,0,0,1,0,0,0,0,0,1,0,2
10458,13577,0,0,1,0,0,0,0,0,1,1,3
10459,13578,0,3,1,0,2,1,1,0,0,0,8
10460,13579,0,4,0,0,0,0,1,0,0,0,5
10461,13580,0,3,0,0,0,1,2,0,0,0,6
10462,13581,0,2,0,0,0,0,0,0,0,1,3
10463,13582,0,1,0,0,0,0,0,0,0,0,1
10464,13583,0,2,0,0,0,0,0,0,0,1,3
10465,13584,0,1,0,1,0,0,0,0,0,0,2
10466,13585,0,0,1,0,0,2,0,0,1,0,4
10467,13586,0,0,0,0,0,1,1,0,0,0,2
10468,13587,0,1,1,0,2,1,0,0,1,0,6
10469,13589,0,1,0,0,0,0,0,0,0,1,2
10470,13590,0,1,1,0,0,1,1,1,0,0,5
10471,13591,1,3,1,0,0,3,0,2,0,0,10
10472,13592,1,1,1,0,0,1,0,1,0,0,5
10473,13593,0,2,1,0,0,1,1,1,0,0,6
10474,13594,0,0,1,0,0,1,0,0,1,0,3
10475,13595,0,0,0,0,0,2,0,0,1,0,3
10476,13596,0,0,0,0,2,1,0,0,0,0,3
10477,13597,0,0,0,0,1,0,0,0,0,1,2
10478,13598,0,0,0,0,1,2,0,0,1,0,4
10479,13599,0,2,2,0,1,1,0,0,2,0,8
10480,13600,0,0,0,0,0,1,0,0,1,0,2
10481,13602,0,0,0,0,1,0,1,0,0,2,4
10482,13603,0,1,8,0,3,0,0,0,1,0,13
10483,13604,0,0,7,0,2,0,0,0,0,0,9
10484,13605,0,0,1,0,1,0,0,0,0,0,2
10485,13606,0,0,0,0,0,1,0,0,0,1,2
10486,13607,0,0,2,0,1,0,0,0,0,1,4
10487,13608,0,0,0,0,0,0,0,0,0,2,2
10488,13609,0,1,1,0,0,0,0,0,1,2,5
10489,13610,0,0,0,0,0,1,0,0,0,2,3
10490,13611,0,0,2,0,0,0,0,0,0,2,4
10491,13612,0,1,1,0,0,0,0,0,1,2,5
10492,13613,0,1,6,1,6,1,0,0,3,2,20
10493,13614,0,0,1,1,0,0,0,0,0,2,4
10494,13615,0,0,2,3,0,0,1,0,0,1,7
10495,13616,0,1,1,1,0,0,0,0,0,1,4
10496,13617,0,2,0,2,0,0,0,0,0,2,6
10497,13618,1,3,1,4,1,0,0,0,3,7,20
10498,13619,0,0,2,3,1,0,1,0,0,2,9
10499,13620,0,0,0,1,0,0,0,0,0,1,2
10500,13621,1,1,1,3,0,0,0,0,3,7,16
10501,13622,0,0,0,2,0,0,0,0,0,0,2
10502,13624,0,0,0,2,0,0,0,0,1,0,3
10503,13625,0,2,0,0,0,0,0,0,0,0,2
10504,13626,0,0,1,0,0,0,0,1,0,1,3
10505,13627,0,0,2,0,1,0,0,0,0,1,4
10506,13628,0,0,1,2,0,0,0,0,0,1,4
10507,13629,0,0,0,1,0,1,0,0,0,0,2
10508,13630,0,0,0,3,0,1,0,0,0,0,4
10509,13631,0,0,1,1,1,1,0,0,0,1,5
10510,13632,0,0,2,0,1,0,0,0,0,1,4
10511,13633,0,1,1,0,1,0,0,0,0,1,4
10512,13634,0,1,0,1,0,0,0,0,0,1,3
10513,13635,0,1,0,1,0,0,0,0,0,1,3
10514,13637,1,2,0,0,1,0,3,0,7,2,16
10515,13638,0,4,0,0,0,0,1,0,6,3,14
10516,13639,0,0,0,0,0,0,0,0,1,2,3
10517,13640,0,0,0,0,0,0,0,0,1,2,3
10518,13641,0,0,0,0,0,0,0,0,1,2,3
10519,13643,0,0,3,1,0,0,0,0,3,2,9
10520,13644,0,0,0,0,0,0,2,0,2,4,8
10521,13645,0,0,0,1,0,0,0,0,2,3,6
10522,13646,0,0,0,0,0,0,0,0,2,3,5
10523,13647,0,2,0,1,1,3,0,0,1,1,9
10524,13648,0,0,0,0,1,0,0,0,0,1,2
10525,13650,0,0,0,0,0,0,0,0,0,1,1
10526,13651,0,0,0,0,1,0,0,0,0,1,2
10527,13652,0,0,0,0,1,0,0,0,0,1,2
10528,13653,0,3,0,0,7,2,0,0,1,2,15
10529,13654,0,1,0,0,0,3,0,0,0,0,4
10530,13655,0,0,0,1,0,0,0,0,0,0,1
10531,13656,0,2,1,1,2,3,0,0,1,2,12
10532,13657,0,2,1,0,8,0,0,0,1,3,15
10533,13658,0,0,1,0,1,0,0,0,1,1,4
10534,13659,0,2,0,0,7,0,0,0,1,2,12
10535,13660,0,0,1,1,1,0,0,0,1,1,5
10536,13661,0,0,0,1,0,0,0,0,0,0,1
10537,13662,1,0,0,0,0,0,0,0,0,1,2
10538,13663,0,2,3,3,1,0,0,0,3,0,12
10539,13664,0,0,2,0,0,0,0,0,3,0,5
10540,13665,0,0,0,0,0,0,0,0,4,0,4
10541,13666,2,8,1,2,3,4,0,1,0,1,22
10542,13667,0,1,0,1,0,0,0,0,0,0,2
10543,13668,0,4,3,4,1,0,0,0,2,0,14
10544,13669,0,0,1,0,2,0,0,0,0,0,3
10545,13670,0,0,3,0,2,1,0,0,0,0,6
10546,13671,0,0,0,0,0,0,0,0,0,0,0
10547,13672,0,0,2,1,0,1,0,0,0,0,4
10548,13673,0,0,0,0,0,0,0,0,1,0,1
10549,13674,0,0,0,0,1,0,0,0,0,2,3
10550,13675,0,0,1,0,1,0,1,0,0,1,4
10551,13676,1,0,0,0,0,0,0,0,0,0,1
10552,13677,0,0,0,0,1,0,0,0,0,0,1
10553,13678,0,0,0,0,2,0,0,0,0,0,2
10554,13679,0,0,0,0,2,0,0,0,0,1,3
10555,13680,0,0,0,0,0,1,0,0,0,1,2
10556,13681,0,0,1,0,0,0,0,0,0,1,2
10557,13683,0,0,1,1,1,0,0,0,5,4,12
10558,13684,0,0,2,0,1,1,0,0,1,3,8
10559,13685,0,0,1,1,2,0,0,0,1,3,8
10560,13686,0,0,0,0,1,0,0,0,1,3,5
10561,13687,0,1,0,0,1,0,0,1,2,4,9
10562,13688,0,1,1,0,0,0,0,1,1,3,7
10563,13689,0,1,0,0,1,0,0,1,2,4,9
10564,13690,0,1,0,0,1,0,0,1,2,4,9
10565,13691,0,0,3,0,0,0,0,0,1,5,9
10566,13692,0,1,0,0,0,0,0,0,0,0,1
10567,13693,0,1,0,0,0,0,0,0,0,0,1
10568,13694,0,1,0,1,0,0,0,0,3,5,10
10569,13695,0,0,1,1,1,1,0,0,1,3,8
10570,13696,0,0,1,1,0,1,0,0,1,3,7
10571,13697,0,1,0,1,0,1,0,0,1,3,7
10572,13698,0,1,0,0,0,0,0,0,0,0,1
10573,13699,0,1,1,1,2,0,1,1,0,2,9
10574,13700,0,2,0,0,3,0,1,1,0,3,10
10575,13701,0,1,0,0,2,0,0,1,1,3,8
10576,13702,0,0,2,0,0,0,0,0,0,1,3
10577,13703,0,1,0,0,4,0,1,2,1,2,11
10578,13704,0,0,4,0,3,2,0,1,1,1,12
10579,13705,0,0,2,0,2,0,0,1,1,1,7
10580,13706,0,1,2,0,2,2,0,0,0,0,7
10581,13707,0,1,4,0,3,3,0,0,0,0,11
10582,13708,0,0,2,0,0,0,0,0,0,2,4
10583,13709,0,0,4,0,1,2,0,0,0,0,7
10584,13710,0,0,2,0,0,0,0,0,1,1,4
10585,13711,0,1,1,0,5,0,1,1,0,2,11
10586,13712,0,0,4,0,4,2,0,0,0,0,10
10587,13713,0,1,1,0,3,0,0,0,0,0,5
10588,13714,1,1,0,0,3,1,0,0,1,2,9
10589,13715,0,0,0,0,0,0,0,0,0,1,1
10590,13716,0,0,2,1,0,1,0,0,1,2,7
10591,13717,0,1,2,1,2,4,0,0,1,2,13
10592,13718,1,1,0,0,3,1,0,0,1,1,8
10593,13719,1,1,0,0,3,1,0,0,1,1,8
10594,13720,0,0,1,0,0,1,0,0,1,1,4
10595,13721,0,1,2,0,0,0,0,0,1,1,5
10596,13722,1,0,1,0,0,0,0,0,0,1,3
10597,13723,0,2,9,2,7,2,0,0,3,1,26
10598,13724,1,2,8,2,14,2,0,0,4,3,36
10599,13725,0,0,0,2,1,0,0,0,1,3,7
10600,13726,0,0,1,2,1,0,0,0,1,2,7
10601,13727,0,0,1,2,1,0,1,0,6,2,13
10602,13728,0,0,0,0,0,0,2,0,0,0,2
10603,13729,0,0,1,1,0,1,1,0,0,0,4
10604,13730,0,0,1,1,0,1,0,0,0,0,3
10605,13731,0,0,0,1,0,0,1,0,0,0,2
10606,13732,0,0,1,0,0,0,0,0,0,1,2
10607,13733,0,0,1,1,0,0,0,0,0,1,3
10608,13734,0,0,0,2,0,0,0,0,0,1,3
10609,13735,0,1,0,1,0,0,0,0,0,1,3
10610,13736,0,0,0,0,0,0,1,0,0,0,1
10611,13737,0,0,1,0,0,0,1,0,0,0,2
10612,13738,0,0,1,0,0,1,2,0,0,0,4
10613,13739,0,0,0,0,0,1,1,0,2,3,7
10614,13740,0,0,0,0,0,2,1,0,0,0,3
10615,13741,0,0,0,0,0,0,0,0,1,3,4
10616,13742,0,4,1,0,0,1,0,0,0,0,6
10617,13743,0,0,0,0,0,1,1,0,0,0,2
10618,13744,0,1,1,1,0,0,0,0,0,1,4
10619,13745,0,0,0,0,1,0,0,1,0,0,2
10620,13746,0,1,0,0,0,0,0,1,0,0,2
10621,13747,0,1,0,0,0,0,0,0,0,0,1
10622,13748,0,1,0,0,0,0,0,0,0,0,1
10623,13749,0,0,0,0,1,0,0,0,0,0,1
10624,13750,0,0,0,1,0,0,0,0,0,0,1
10625,13752,0,0,0,0,0,1,0,0,0,0,1
10626,13753,0,0,0,0,0,1,0,0,0,0,1
10627,13754,1,0,1,1,0,0,1,0,0,0,4
10628,13755,0,0,1,0,0,0,1,0,0,0,2
10629,13756,0,0,0,1,0,0,0,0,1,0,2
10630,13757,0,1,0,0,0,0,0,0,0,0,1
10631,13758,0,1,2,0,1,0,0,0,5,0,9
10632,13759,0,1,0,0,0,0,0,0,3,0,4
10633,13760,0,2,0,0,0,1,0,0,2,0,5
10634,13761,0,0,1,0,0,0,1,0,1,0,3
10635,13763,0,0,1,0,0,0,1,0,1,0,3
10636,13764,0,0,1,0,0,0,1,0,1,0,3
10637,13765,0,0,1,0,0,0,1,0,1,0,3
10638,13766,0,1,0,0,0,0,0,0,0,0,1
10639,13767,0,0,0,1,0,0,0,0,0,0,1
10640,13769,0,0,0,0,0,1,0,1,0,0,2
10641,13770,0,0,0,0,0,2,0,1,0,0,3
10642,13771,0,0,0,0,3,1,0,0,1,0,5
10643,13772,0,0,0,0,2,0,0,0,1,1,4
10644,13773,0,0,0,0,0,0,0,0,1,1,2
10645,13774,0,0,1,0,1,1,0,1,0,0,4
10646,13775,0,0,0,1,0,0,0,0,2,0,3
10647,13776,0,1,0,0,0,0,0,0,0,0,1
10648,13777,0,1,0,0,0,0,0,0,0,0,1
10649,13779,0,1,0,1,1,0,0,2,2,4,11
10650,13780,1,0,1,3,1,0,0,0,5,4,15
10651,13781,1,0,0,0,0,0,0,3,5,4,13
10652,13782,0,0,0,0,0,0,0,2,0,0,2
10653,13783,0,0,0,0,0,0,0,2,0,0,2
10654,13788,0,0,0,0,2,1,0,0,7,6,16
10655,13789,0,0,1,0,1,0,1,0,1,3,7
10656,13790,0,0,0,0,0,0,0,0,5,6,11
10657,13791,0,0,1,0,2,0,0,0,1,3,7
10658,13792,0,0,1,0,2,0,0,0,1,3,7
10659,13793,0,0,1,0,2,0,0,0,1,3,7
10660,13794,0,0,0,0,0,0,0,0,6,5,11
10661,13798,0,0,0,0,0,0,0,0,3,5,8
10662,13802,1,3,11,1,14,1,0,0,4,3,38
10663,13803,0,1,1,4,1,0,0,0,3,4,14
10664,13804,0,0,0,1,0,0,0,0,0,1,2
10665,13805,0,0,0,0,1,1,0,0,1,0,3
10666,13806,2,2,0,2,1,0,0,0,3,3,13
10667,13809,0,0,0,0,1,0,0,0,0,2,3
10668,13810,0,0,2,0,2,0,0,0,2,1,7
10669,13811,1,2,6,0,9,0,0,1,3,3,25
10670,13812,0,0,0,0,1,0,0,0,0,2,3
10671,13813,1,0,0,1,4,0,0,0,1,2,9
10672,13814,0,1,0,1,3,1,0,0,1,1,8
10673,13815,0,0,1,1,4,0,0,0,3,1,10
10674,13816,0,0,0,0,1,0,0,0,0,2,3
10675,13817,0,0,0,0,0,0,0,1,0,1,2
10676,13818,0,0,0,1,3,0,0,0,1,1,6
