,index_seg,cycle_lane,is_shared,cycle_way,side_walk,bikable
1837,15057,both,0,,,
1838,15148,both,0,,,
1839,15255,both,0,,,
1840,15257,both,0,,,
1841,15258,both,0,,,
1842,15260,both,0,,,
1843,15270,both,0,,,
1844,15271,both,0,,,
1845,15275,both,0,,,
1846,15325,,0,,,yes
1847,15333,both,0,,,
1848,15369,both,0,,,
1849,15578,both,0,,,
1850,15582,both,0,,,
1851,15619,,0,,,yes
1852,15624,both,0,,,
1853,15625,both,0,,,
1854,15629,both,0,,,
1855,15630,both,0,,,
1856,15631,both,0,,,
1857,15709,both,0,,,
1858,15742,both,0,,,
1859,15793,both,0,,,
1860,15868,both,0,,,
1861,15872,both,0,,,
1862,15873,both,0,,,
1863,15881,both,0,,,
1864,15882,both,0,,,
1865,15923,both,0,,,
1866,15924,both,0,,,
1867,15957,both,0,,,
1868,15958,both,0,,,
1869,15964,both,0,,,
1870,15965,both,0,,,
1871,15968,both,0,,,
1872,15972,both,0,,,
1873,15973,both,0,,,
1874,15974,both,0,,,
1875,15976,both,0,,,
1876,15978,both,0,,,
1877,15983,both,0,,,
1878,15984,,0,,right,
1879,15985,,0,,both,
1880,16003,,0,,both,
1881,16004,,0,,both,
1882,16005,,0,,both,
1883,16006,,0,,both,
1884,16008,both,0,,,
1885,16009,both,0,,,
1886,16012,both,0,,,
1887,16036,both,0,,,
1888,16044,both,0,,,
1889,16048,both,0,,,
1890,16057,both,0,,,
1891,16059,both,0,,,
1892,16064,both,0,,,
1893,16066,both,0,,,
1894,16067,both,0,,,
1895,16068,both,0,,,
1896,16069,both,0,,,
1897,16071,both,0,,,
1898,16073,both,0,,,
1899,16075,both,0,,,
1900,16081,,0,,right,
1901,16086,,0,,right,
1902,16095,both,0,,both,
1903,16098,both,0,,both,
1904,16100,both,0,,both,
1905,16101,both,0,,both,
1906,16104,both,0,,,
1907,16171,both,0,,,
1908,16180,both,0,,,
1909,16184,,0,,both,
1910,16197,both,0,,,
1911,16200,both,0,,,
1912,16201,both,0,,,
1913,16204,both,0,,,
1914,16263,both,0,,,
1915,16264,both,0,,,
1916,16343,both,0,,,
1917,16346,both,0,,,
1918,16360,both,0,,,
1919,16361,both,0,,,
1920,16362,both,0,,,
1921,16375,both,0,,,
1922,16396,both,0,,,
1923,16398,both,0,,,
1924,16399,both,0,,,
1925,16425,both,0,,,
1926,16451,both,0,,,
1927,16452,both,0,,,
1928,16466,both,0,,,
1929,16467,both,0,,,
1930,16469,both,0,,,
1931,16473,both,0,,,
1932,16474,both,0,,,
1933,16480,both,0,,,
1934,16490,both,0,,,
1935,16491,both,0,,,
1936,16492,both,0,,,
1937,16541,,0,,right,yes
1938,16542,,0,,right,yes
1939,16543,,0,,,yes
1940,16619,,0,,,yes
1941,16621,,0,,,yes
1942,16622,both,0,,,yes
1943,16624,both,0,,,yes
1944,16625,both,0,,,yes
1945,16642,both,0,,,
1946,16651,both,0,,,
1947,16665,,0,,,yes
1948,16670,both,0,,,
1949,16671,both,0,,,
1950,16685,both,0,,,
1951,16686,both,0,,,
1952,16687,both,0,,,
1953,16690,,0,,,yes
1954,16718,both,0,,,
1955,16741,both,0,,,
1956,16853,both,0,,,
1957,16854,both,0,,,
1958,16855,both,0,,,
1959,16856,both,0,,,
1960,16857,both,0,,,
1961,16920,both,0,,,
1962,16954,both,0,,,
1963,16996,both,0,,,
1964,16999,both,0,,,
1965,17001,both,0,,,
1966,17006,both,0,,,
1967,17007,both,0,,,
1968,17020,both,0,,,
1969,17022,both,0,,,
1970,17023,both,0,,,
1971,17029,both,0,,,
1972,17030,both,0,,,
1973,17032,both,0,,,
1974,17083,both,0,,,
1975,17094,both,0,,,
1976,17095,both,0,,,
1977,17109,both,0,,,
1978,17111,both,0,,,
1979,17112,both,0,,,
1980,17113,both,0,,,
1981,17124,both,0,,,
1982,17125,both,0,,,
1983,17126,both,0,,,
1984,17131,both,0,,,
1985,17132,both,0,,,
1986,17166,both,0,,,
1987,17167,both,0,,,
1988,17168,both,0,,,
1989,17169,both,0,,,
1990,17171,both,0,,,
1991,17172,both,0,,,
1992,17207,both,0,,,
1993,17225,both,0,,,
1994,17251,both,0,,,
1995,17253,both,0,,,
1996,17256,both,0,,,
1997,17257,both,0,,,
1998,17270,both,0,,,
1999,17294,both,0,,,
2000,17295,both,0,,,
2001,17308,both,0,,,
2002,17310,both,0,,,
2003,17325,both,0,,,
2004,17327,both,0,,,
2005,17337,both,0,,,
2006,17361,both,0,,,
2007,17378,,0,,right,
2008,17382,,0,,right,
2009,17383,,0,,right,
2010,17384,,0,,right,
2011,17386,,0,,right,
2012,17390,,0,,right,
2013,17392,,0,,right,
2014,17393,,0,,right,
2015,17394,,0,,right,
2016,17395,,0,,right,
2017,17408,,0,,,no
2018,17415,,0,,,no
2019,17421,,0,,both,
2020,17425,,0,,both,
2021,17428,both,0,,,yes
2022,17429,both,0,,,
2023,17436,,0,,both,
2024,17445,,0,,both,
2025,17470,,0,,,no
2026,17472,,0,,,no
2027,17479,,0,,right,
2028,17491,,0,,right,yes
2029,17503,,0,,both,
2030,17509,,0,,both,
2031,17510,,0,,both,
2032,17514,,0,,both,
2033,17515,,0,,both,
2034,17517,,0,,both,
2035,17519,,0,,both,
2036,17520,,0,,both,
2037,17522,,0,,both,
2038,17523,,0,,both,
2039,17526,both,0,,,
2040,17530,,0,,both,
2041,17531,,0,,both,
2042,17533,,0,,both,
2043,17541,,0,,,yes
2044,17543,,0,,both,yes
2045,17546,,0,,both,
2046,17547,,0,,both,
2047,17549,,0,,both,
2048,17550,,0,,both,
2049,17551,,0,,both,
2050,17576,,0,,both,
2051,17577,,0,,both,
2052,17579,both,0,,,
2053,17604,,0,,both,
2054,17605,both,0,,,
2055,17648,,0,,both,yes
2056,17650,,0,,both,
2057,17656,both,0,,both,
2058,17657,both,0,,both,
2059,17658,both,0,,both,
2060,17661,both,0,,,
2061,17668,both,0,,both,
2062,17669,both,0,,both,
2063,17670,,0,,,no
2064,17673,,0,,both,
2065,17718,one,0,,,
2066,17719,one,0,,both,
2067,17720,,0,,both,yes
2068,17721,one,0,,both,
2069,17722,,0,,both,yes
2070,17724,,0,,both,yes
2071,17725,,0,,both,yes
2072,17732,,0,,both,
2073,17733,,0,,,yes
2074,17734,,0,,,yes
2075,17739,,0,,both,
2076,17740,,0,,both,yes
2077,17745,,0,,,yes
2078,17749,,0,,,yes
2079,17750,,0,,,yes
2080,17753,,0,,right,
2081,17754,,0,,right,
2082,17755,,0,,right,
2083,17756,,0,,right,
2084,17757,,0,,right,
2085,17758,,0,,both,
2086,17760,,0,,both,
2087,17761,,0,,both,
2088,17762,,0,,right,
2089,17763,,0,,right,
2090,17765,,0,,right,
2091,17766,,0,,both,
2092,17767,,0,,right,
2093,17802,,0,,both,
2094,17804,,0,,both,
2095,17805,,0,,both,yes
2096,17807,one,0,,,
2097,17820,one,0,,,
2098,17845,,0,,both,
2099,17846,,0,,both,
2100,17847,,0,,both,
2101,17853,,0,,,no
2102,17902,,0,,both,yes
2103,17907,,0,,both,
2104,17912,,0,,both,
2105,17927,,0,,both,
2106,18008,,0,,both,yes
2107,18009,,0,,both,yes
2108,18010,,0,,both,yes
2109,18011,,0,,both,
2110,18012,,0,,both,
2111,18013,,0,,both,
2112,18015,,0,,both,
2113,18018,,0,,both,
2114,18053,,0,,,yes
2115,18063,both,0,,,
2116,18075,both,0,,,
2117,18077,both,0,,,
2118,18104,,0,,both,
2119,18105,,0,,both,
2120,18109,,0,,both,
2121,18111,,0,,both,
2122,18112,,0,,both,
2123,18113,,0,,both,
2124,18118,,0,,both,
2125,18120,,0,,both,
2126,18121,,0,,both,
2127,18122,,0,,both,
2128,18123,,0,,both,yes
2129,18124,,0,,both,
2130,18127,,0,,both,
2131,18128,,0,,both,
2132,18139,both,0,,,
2133,18140,both,0,,,
2134,18202,,0,,both,yes
2135,18203,,0,,both,
2136,18204,one,0,,,
2137,18205,,0,,both,
2138,18206,,0,,both,
2139,18208,,0,,both,
2140,18209,,0,,both,
2141,18210,,0,,both,
2142,18211,,0,,both,
2143,18228,both,0,,,
2144,18231,one,0,,,
2145,18236,,0,,,yes
2146,18242,both,0,,,
2147,18243,both,0,,,
2148,18246,both,0,,,
2149,18251,both,0,,,
2150,18252,,0,,,yes
2151,18266,both,0,,,
2152,18270,both,0,,,
2153,18282,right,0,,both,
2154,18285,,0,,both,yes
2155,18295,one,0,,both,
2156,18296,one,0,,both,
2157,18300,,0,,,yes
2158,18301,,0,,both,
2159,18302,,0,,both,
2160,18303,,0,,,yes
2161,18308,,0,,both,
2162,18310,,0,,both,
2163,18315,,0,,both,
2164,18316,,0,,both,
2165,18318,one,0,,,
2166,18319,one,0,,,
2167,18320,,0,,both,
2168,18321,,0,,both,
2169,18323,,0,,both,
2170,18324,,0,,both,
2171,18330,both,0,,,
2172,18340,both,0,,,
2173,18343,both,0,,,
2174,18346,both,0,,,
2175,18351,one,0,,,
2176,18352,one,0,,,
2177,18378,,0,,both,
2178,18379,,0,,both,
2179,18381,,0,,both,yes
2180,18382,,0,,both,yes
2181,18383,one,0,,both,
2182,18387,,0,,both,yes
2183,18390,,0,,both,yes
2184,18392,,0,,both,yes
2185,18393,,0,,both,yes
2186,18394,,0,,both,
2187,18396,,0,,both,
2188,18397,,0,,both,
2189,18402,,0,,both,
2190,18405,,0,,both,
2191,18406,,0,,both,
2192,18421,,0,,both,
2193,18430,both,0,,,
2194,18434,both,0,,,
2195,18435,one,0,,,
2196,18442,both,0,,,
2197,18445,,0,,,no
2198,18476,,0,,both,
2199,18478,,0,,both,
2200,18479,,0,,both,
2201,18488,,0,,both,
2202,18490,,0,,both,
2203,18491,,0,,both,yes
2204,18498,one,0,,both,
2205,18499,one,0,,both,
2206,18511,,0,,both,
2207,18541,both,0,,,
2208,18542,both,0,,,
2209,18544,,0,,,no
2210,18546,,0,,,no
2211,18547,,0,,,no
2212,18550,,0,,,no
2213,18575,,0,,both,
2214,18577,,0,,both,
2215,18578,,0,,both,
2216,18582,,0,,both,yes
2217,18591,both,0,,,
2218,18629,both,0,,,
2219,18630,,0,,,no
2220,18642,both,0,,,
2221,18674,,0,,both,
2222,18675,both,0,,,
2223,18676,both,0,,,
2224,18696,,0,,both,
2225,18701,both,0,,,
2226,18702,both,0,,,
2227,18703,both,0,,,
2228,18725,,0,,,no
2229,18739,,0,,,yes
2230,18746,,0,,both,
2231,18747,,0,,both,
2232,18762,,0,,both,
2233,18765,,0,,both,
2234,18767,,0,,right,
2235,18768,,0,,right,
2236,18780,,0,,both,
2237,18782,,0,,both,
2238,18783,,0,,both,
2239,18785,,0,,both,yes
2240,18787,,0,,both,yes
2241,18788,,0,,both,yes
2242,18791,,0,,both,yes
2243,18793,,0,,both,yes
2244,18795,one,0,,,
2245,18797,,0,,both,
2246,18798,,0,,both,yes
2247,18807,,0,,,yes
2248,18827,both,0,,,
2249,18828,both,0,,,
2250,18837,one,0,,both,
2251,18839,one,0,,both,
2252,18855,,0,,both,
2253,18872,one,0,,,
2254,18874,one,0,,both,
2255,18876,one,0,,both,
2256,18877,,0,,both,
2257,18878,,0,,both,
2258,18879,one,0,,both,
2259,18887,,0,,both,yes
2260,18894,,0,,both,
2261,18902,,0,,both,
2262,18903,,0,,both,
2263,18907,,0,,both,yes
2264,18917,both,0,,,
2265,18933,,0,,,no
2266,18938,both,0,,,
2267,18968,,0,,right,
2268,18969,,0,,right,
2269,18970,,0,,right,
2270,18971,,0,,right,
2271,18977,,0,,both,
2272,19047,both,0,,,
2273,19049,both,0,,,
2274,19065,both,0,,,
2275,19066,both,0,,,
2276,19075,one,0,,,
2277,19081,one,0,,,
2278,19091,one,0,,,
2279,19098,,0,,both,
2280,19103,,0,,both,
2281,19104,,0,,both,
2282,19106,one,0,,,
2283,19112,one,0,one,both,
2284,19113,both,0,one,both,
2285,19114,one,0,,,
2286,19116,one,0,,,no
2287,19131,,0,,both,
2288,19173,both,0,,,
2289,19174,both,0,,,
2290,19175,one,0,,,
2291,19184,,0,,,yes
2292,19187,both,0,,,
2293,19188,both,0,,,
2294,19192,one,0,,,
2295,19193,one,0,,,
2296,19200,,0,,both,
2297,19201,,0,,both,
2298,19202,both,0,,,yes
2299,19206,,0,,both,
2300,19208,,0,,both,
2301,19210,one,0,,both,
2302,19212,,0,,both,
2303,19215,,0,,both,
2304,19216,,0,,both,
2305,19222,,0,,both,
2306,19239,,0,,both,
2307,19241,,0,,both,
2308,19247,one,0,,,
2309,19249,one,0,,,
2310,19285,both,0,,,
2311,19289,one,0,,,
2312,19302,,0,,both,
2313,19305,,0,,both,
2314,19306,,0,,both,
2315,19307,,0,,both,
2316,19308,,0,,both,
2317,19310,,0,,both,no
2318,19313,,0,,both,
2319,19314,,0,,both,
2320,19316,,0,,both,no
2321,19317,one,0,,,
2322,19318,,0,,both,
2323,19319,,0,,both,no
2324,19320,one,0,,,yes
2325,19321,,0,,both,
2326,19322,,0,,both,no
2327,19323,,0,,both,
2328,19333,one,0,,,
2329,19339,,0,,both,
2330,19340,,0,,both,
2331,19342,,0,,both,
2332,19385,both,0,,,
2333,19386,both,0,,,
2334,19389,both,0,,,
2335,19390,both,0,,,
2336,19392,both,0,,,
2337,19393,both,0,,,
2338,19394,both,0,,,
2339,19395,both,0,,,
2340,19400,both,0,,,
2341,19401,,0,,both,
2342,19402,,0,,both,
2343,19403,,0,,both,
2344,19404,,0,,,yes
2345,19413,one,0,,,
2346,19415,,0,,,no
2347,19423,one,0,,,
2348,19424,one,0,,,
2349,19462,,0,,both,yes
2350,19474,,0,,,no
2351,19478,both,0,,,
2352,19503,,0,,,no
2353,19504,,0,,,no
2354,19505,,0,,,no
2355,19508,,0,,,yes
2356,19511,,0,,,yes
2357,19513,,0,,,yes
2358,19515,,0,,,yes
2359,19516,,0,,,yes
2360,19517,,0,,,yes
2361,19518,,0,,both,no
2362,19521,,0,,both,
2363,19523,,0,,both,
2364,19524,,0,,both,
2365,19526,,0,,both,
2366,19527,,0,,both,
2367,19555,,0,,both,yes
2368,19558,,0,,both,yes
2369,19574,,0,,both,yes
2370,19585,one,0,,,
2371,19586,one,0,,,
2372,19592,one,0,,,
2373,19594,one,0,,,
2374,19595,one,0,,,
2375,19596,one,0,,,
2376,19597,one,0,,,
2377,19598,one,0,,,
2378,19599,one,0,,,
2379,19604,,0,,both,
2380,19605,,0,,both,
2381,19606,,0,,both,
2382,19607,,0,,both,
2383,19608,,0,,both,
2384,19611,one,0,,both,
2385,19612,,0,,both,
2386,19614,,0,,both,
2387,19615,,0,,both,yes
2388,19616,one,0,,both,
2389,19617,one,0,,both,
2390,19618,,0,,both,
2391,19619,,0,,both,
2392,19622,,0,,both,
2393,19623,,0,,both,
2394,19625,,0,,both,yes
2395,19626,,0,,both,yes
2396,19627,,0,,,yes
2397,19629,right,0,,both,
2398,19674,both,0,,,
2399,19675,both,0,,,
2400,19684,one,0,,,
2401,19687,one,0,,,
2402,19689,one,0,,,
2403,19690,one,0,,,
2404,19698,one,0,,,
2405,19699,,0,,,no
2406,19700,,0,,,no
2407,19701,one,0,,,
2408,19702,one,0,,,
2409,19703,one,0,,,
2410,19704,one,0,,,
2411,19705,one,0,,both,
2412,19706,,0,,both,
2413,19708,,0,,both,
2414,19709,,0,,both,
2415,19710,,0,,both,
2416,19711,,0,,both,
2417,19712,,0,,both,
2418,19713,,0,,both,
2419,19714,right,0,,both,
2420,19716,right,0,,both,
2421,19717,,0,,both,
2422,19720,right,0,,both,
2423,19722,right,0,,both,
2424,19723,,0,,both,
2425,19727,right,0,,both,
2426,19728,right,0,,both,
2427,19729,,0,,both,yes
2428,19730,,0,,both,
2429,19758,,0,both,,
2430,19759,both,0,both,,
2431,19761,both,0,both,,
2432,19762,,0,,,no
2433,19763,,0,,,no
2434,19765,,0,,,no
2435,19766,,0,,,no
2436,19769,,0,,,no
2437,19780,,0,,,no
2438,19781,,0,,,no
2439,19782,,0,,,no
2440,19783,,0,,,no
2441,19784,one,0,,,
2442,19785,one,0,,,
2443,19788,,0,,,no
2444,19791,both,0,,,
2445,19792,one,0,,,
2446,19793,both,0,,,
2447,19795,one,0,,,
2448,19796,one,0,,,
2449,19803,one,0,,,
2450,19805,one,0,,,
2451,19806,right,0,,both,
2452,19807,,0,,both,
2453,19808,,0,,both,
2454,19809,,0,,both,
2455,19810,,0,,,yes
2456,19811,one,0,,,
2457,19812,one,0,,,
2458,19813,one,0,,,
2459,19814,one,0,,,
2460,19817,,0,,,no
2461,19818,one,0,,,
2462,19819,,0,,,no
2463,19820,,0,,,
2464,19822,,0,,both,no
2465,19823,,0,,both,no
2466,19829,one,0,,both,
2467,19830,one,0,,both,
2468,19862,both,0,,,
2469,19866,one,0,,,
2470,19868,both,0,,,
2471,19869,both,0,one,both,
2472,19875,both,0,one,,
2473,19877,,0,,both,yes
2474,19879,one,0,,,
2475,19881,,0,,both,
2476,19886,one,0,,,
2477,19887,,0,,,no
2478,19890,,0,,,no
2479,19893,,0,,both,yes
2480,19904,,0,,,no
2481,19906,one,0,,,
2482,19907,,0,,both,
2483,19910,both,0,one,both,
2484,19955,both,0,,,
2485,19956,,0,,both,yes
2486,19957,both,0,both,both,
2487,19959,one,0,,,
2488,20013,,0,,,no
2489,20069,both,0,both,both,
2490,20072,,0,both,both,
2491,20074,,0,both,both,
2492,20076,both,0,both,both,
2493,20082,,0,,both,
2494,20133,both,0,,,
2495,20135,both,0,,,
2496,20138,both,0,,,
2497,20140,both,0,,,
2498,20142,both,0,,,
2499,20144,both,0,,,
2500,20145,both,0,,,
2501,20146,both,0,,,
2502,20156,both,0,both,both,
2503,20160,both,0,both,both,
2504,20163,both,0,both,both,
2505,20169,both,0,both,both,
2506,20170,both,0,one,both,
2507,20174,,0,,both,
2508,20175,,0,,both,
2509,20189,,0,,both,
2510,20194,,0,,both,
2511,20208,,0,,,yes
2512,20209,both,0,,,yes
2513,20210,both,0,,,yes
2514,20211,,0,,,yes
2515,20213,both,0,,,
2516,20214,one,0,,,
2517,20215,one,0,,,
2518,20216,both,0,,,
2519,20218,both,0,,,
2520,20220,both,0,,,
2521,20222,both,0,,,
2522,20232,both,0,,,
2523,20238,both,0,,,
2524,20239,both,0,,,
2525,20240,both,0,,,
2526,20252,both,0,,,
2527,20253,,0,,both,
2528,20254,both,0,,,
2529,20255,both,0,,,
2530,20256,both,0,,,
2531,20292,one,0,,,
2532,20299,,0,,,yes
2533,20300,one,0,,,
2534,20362,,0,,both,
2535,20375,,0,,both,
2536,20376,,0,,both,
2537,20378,,0,,,yes
2538,20380,one,0,,,
2539,20381,,0,,,yes
2540,20385,one,0,,,
2541,20389,one,0,,,
2542,20390,one,0,,,
2543,20395,one,0,,,
2544,20423,,0,,,yes
2545,20424,,0,,,yes
2546,20462,,0,,both,
2547,20482,one,0,,,
2548,20496,one,0,,,
2549,20498,one,0,,,
2550,20504,,0,,,yes
2551,20505,,0,,,yes
2552,20506,both,0,,,yes
2553,20513,one,0,,,
2554,20514,one,0,,,
2555,20564,both,0,,,
2556,20580,both,0,,,
2557,20581,both,0,,,
2558,20601,both,0,,,
2559,20736,one,1,,,
2560,20738,one,1,,,
2561,20739,one,1,,,
2562,20741,one,1,,,
2563,20744,one,1,,,
2564,20746,one,1,,,
2565,20748,one,1,,,
2566,20749,one,1,,,
2567,20753,one,1,,,
2568,20754,one,1,,,
2569,20759,both,0,,,
2570,20792,both,0,,,
2571,20793,both,0,,,
2572,20804,both,0,,,
2573,20805,both,0,,,
2574,20833,one,1,,,
2575,20834,one,1,,,
2576,20837,one,1,,,
2577,20841,one,1,,,
2578,20844,one,1,,,
2579,20878,both,0,,,
2580,20879,both,0,,,
2581,20905,both,0,,,
2582,20906,both,0,,,
2583,20925,,0,,,yes
2584,20927,,0,,,yes
2585,20928,,0,,,yes
2586,20979,both,0,,,
2587,21036,one,1,,,
2588,21038,one,1,,,
2589,21039,one,1,,,
2590,21041,one,1,,,
2591,21044,one,1,,,
2592,21046,one,1,,,
2593,21047,one,1,,,
2594,21049,one,1,,,
2595,21050,one,1,,,
2596,21053,one,1,,,
2597,21054,one,1,,,
2598,21056,one,1,,,
2599,21125,one,0,,,
2600,21133,,0,,,yes
2601,21135,one,1,,,
2602,21137,one,1,,,
2603,21150,one,1,,,
2604,21152,one,1,,,
2605,21212,,0,,,yes
2606,21216,,0,,,yes
2607,21218,one,0,,,
2608,21305,both,0,,,
2609,21307,both,0,,,
2610,21308,both,0,,,
2611,21312,both,0,,,
2612,21338,one,1,,,
2613,21339,one,1,,,
2614,21342,one,1,,,
2615,21346,one,1,,,
2616,21348,one,1,,,
2617,21350,both,0,,,
2618,21351,one,1,,,
2619,21352,both,0,,,
2620,21353,both,0,,,
2621,21361,one,1,,,
2622,21363,one,1,,,
2623,21407,both,0,,,
2624,21420,both,0,,,
2625,21422,both,0,,,
2626,21424,both,0,,,
2627,21462,both,0,,,
2628,21518,both,0,,,
2629,21521,both,0,,,
2630,21522,both,0,,,
2631,21525,both,0,,,
2632,21527,both,0,,,
2633,21528,both,0,,,
2634,21529,both,0,,,
2635,21530,both,0,,,
2636,21534,both,0,,,
2637,21539,one,0,,,
2638,21541,both,0,,,
2639,21558,both,0,,,
2640,21597,,0,,both,yes
2641,21602,both,0,,,
2642,21603,both,0,,,
2643,21604,,0,,both,
2644,21606,,0,,,yes
2645,21610,,0,,,no
2646,21616,one,0,,,
2647,21617,one,0,,,
2648,21620,one,0,,,
2649,21621,one,0,,,
2650,21622,one,0,,,
2651,21623,one,0,,,
2652,21624,one,0,,,
2653,21631,,0,,,yes
2654,21632,one,0,,,
2655,21633,,0,,,yes
2656,21635,,0,,,yes
2657,21638,one,0,,,
2658,21680,,0,,,yes
2659,21868,both,0,,,
2660,21956,both,0,,,
2661,21958,both,0,,,
2662,21959,both,0,,,
2663,21960,both,0,,,
2664,21978,both,0,,,
2665,22099,,0,,,yes
2666,22106,,0,,,yes
2667,22107,,0,,,yes
2668,22119,one,0,,,
2669,22122,one,0,,,
2670,22127,both,0,,,
2671,22133,one,1,,,
2672,22134,one,1,,,
2673,22138,one,1,,,
2674,22144,both,0,,,
2675,22145,both,0,,,
2676,22151,both,0,,,
2677,22155,both,0,,,
2678,22159,both,0,,,
2679,22168,both,0,,both,
2680,22179,both,0,,,
2681,22182,both,0,,,
2682,22183,both,0,,,
2683,22195,both,0,,both,
2684,22196,both,0,,both,
2685,22199,,0,,right,
2686,22200,,0,,both,
2687,22201,,0,,right,
2688,22202,,0,,right,
2689,22204,,0,,right,
2690,22215,both,0,,,
2691,22342,both,0,,,
2692,22343,both,0,,,
2693,22345,both,0,,,
2694,22347,both,0,,,
2695,22348,both,0,,,
2696,22351,both,0,,,
2697,22352,both,0,,,
2698,22353,both,0,,,
2699,22354,both,0,,,
2700,22358,both,0,,,
2701,22360,,0,,right,
2702,22374,,0,,right,
2703,22385,both,0,,,
2704,22390,both,0,,,
2705,22415,,0,,both,
2706,22420,,0,,both,
2707,22425,,0,,both,
2708,22426,,0,,both,
2709,22441,,0,,both,
2710,22442,,0,,both,
2711,22443,,0,,both,
2712,22444,both,0,,,
2713,22445,both,0,,,
2714,22450,both,0,,,
2715,22453,both,0,,,
2716,22456,both,0,,,
2717,22457,,0,,both,
2718,22458,,0,,right,
2719,22459,,0,,right,
2720,22460,,0,,both,
2721,22461,,0,,right,
2722,22462,,0,,right,
2723,22466,both,0,,,
2724,22467,both,0,,,
2725,22499,,0,,both,
2726,22503,,0,,both,
2727,22508,both,0,,,
2728,22509,both,0,,,
2729,22538,both,0,,right,
2730,22539,,0,,right,
2731,22540,,0,,right,
2732,22544,both,0,,,
2733,22559,both,0,,both,
2734,22567,,0,,both,
2735,22568,,0,,,yes
2736,22569,,0,,,yes
2737,22571,,0,,right,
2738,22572,,0,,right,
2739,22582,,0,,both,
2740,22583,,0,,both,
2741,22584,,0,,both,
2742,22585,,0,,both,
2743,22586,,0,,both,
2744,22588,both,0,,,
2745,22637,,0,,both,
2746,22638,,0,,both,
2747,22639,,0,,both,
2748,22640,,0,,both,
2749,22644,,0,,both,
2750,22647,,0,,both,
2751,22648,,0,,both,
2752,22649,both,0,,,
2753,22650,both,0,,,
2754,22651,both,0,,,
2755,22652,both,0,,,
2756,22654,both,0,,,
2757,22656,both,0,,,
2758,22668,both,0,,both,
2759,22674,,0,,right,
2760,22676,,0,,both,
2761,22679,,0,,both,
2762,22716,,0,,both,
2763,22717,,0,,both,
2764,22722,,0,,both,
2765,22736,,0,,both,
2766,22745,both,0,,,
2767,22746,both,0,,,
2768,22747,both,0,,,
2769,22748,both,0,,,
2770,22749,both,0,,,
2771,22750,both,0,,,
2772,22751,both,0,,,
2773,22752,both,0,,,
2774,22753,both,0,,,
2775,22754,both,0,,,
2776,22755,both,0,,,
2777,22756,both,0,,,
2778,22757,both,0,,,
2779,22862,,0,,right,
2780,22863,both,0,,,
2781,22865,,0,,both,
2782,22892,both,0,,,
2783,22927,both,0,,,
2784,22928,both,0,,,
2785,22937,,0,,,no
2786,22938,both,0,,,
2787,22940,both,0,,,
2788,22941,,0,,both,
2789,22942,both,0,,both,
2790,22943,,0,,both,
2791,22944,,0,,right,
2792,22950,both,0,,,
2793,22951,both,0,,,
2794,22960,both,1,,,
2795,22965,,0,,both,
2796,22974,both,0,,,
2797,23002,both,0,,,
2798,23048,both,0,,,
2799,23055,both,0,,,
2800,23063,both,0,,,
2801,23127,both,0,,,
2802,23137,both,0,,,
2803,23138,both,0,,,
2804,23159,,0,,,yes
2805,23161,,0,,right,
2806,23206,both,0,,,
2807,23222,,0,,both,
2808,23235,,0,,both,
2809,23236,,0,,both,
2810,23237,,0,,both,
2811,23238,both,0,,both,
2812,23239,,0,,both,
2813,23240,,0,,both,
2814,23241,both,0,,both,
2815,23326,,0,,both,
2816,23327,,0,,both,
2817,23328,,0,,both,
2818,23329,,0,,both,
2819,23330,,0,,both,
2820,23331,,0,,both,
2821,23332,,0,,both,
2822,23339,both,0,,,
2823,23340,,0,,both,
2824,23345,,0,,both,
2825,23348,,0,,right,
2826,23372,both,0,,,
2827,23375,,0,,both,
2828,23379,both,0,,,
2829,23381,both,0,,both,
2830,23385,,0,,both,
2831,23387,,0,,both,
2832,23389,,0,,both,
2833,23391,,0,,both,
2834,23392,,0,,both,
2835,23415,both,0,,,
2836,23419,both,0,,,
2837,23421,,0,,,no
2838,23424,,0,,both,
2839,23425,,0,,both,
2840,23427,,0,,both,
2841,23429,,0,,right,
2842,23432,,0,,right,
2843,23448,both,0,,,
2844,23469,both,0,,,
2845,23484,both,0,,,
2846,23488,both,0,,,
2847,23500,,0,,both,
2848,23516,both,0,,,
2849,23519,both,0,,,
2850,23520,,0,,,yes
2851,23521,,0,,right,
2852,23523,,0,,right,
2853,23524,,0,,right,
2854,23525,,0,,right,
2855,23526,,0,,,yes
2856,23527,,0,,,yes
2857,23528,,0,,right,
2858,23529,,0,,right,
2859,23530,,0,,right,
2860,23531,,0,,right,
2861,23532,,0,,right,
2862,23535,,0,,right,
2863,23536,,0,,right,
2864,23537,,0,,right,
2865,23538,,0,,right,
2866,23541,,0,,right,
2867,23544,both,0,,,
2868,23547,both,0,,,
2869,23549,both,0,,,
2870,23551,both,0,,,
2871,23554,both,0,,,
2872,23555,both,0,,,
2873,23557,both,0,,,
2874,23558,both,0,,,
2875,23560,both,0,,,
2876,23561,both,0,,,
2877,23592,both,0,,,
2878,23613,both,0,,,
2879,23617,,0,,both,
2880,23618,,0,,right,
2881,23619,,0,,right,
2882,23620,,0,,right,
2883,23621,,0,,right,
2884,23622,,0,,right,
2885,23623,,0,,right,
2886,23624,,0,,right,
2887,23625,,0,,right,
2888,23626,,0,,right,
2889,23627,,0,,right,
2890,23628,,0,,right,
2891,23629,,0,,right,
