,STREETSEGID,BIKELANE_COUNT,Bus/Bike Lane,Existing Bike Lane,Cycle Track,Shared Lane,Contraflow Bike Lane,Climbing Lane
7180,12944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,12945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7183,4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7184,4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7185,8674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7186,1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187,5817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188,8035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7189,894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7190,12621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7191,7502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7192,9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7193,6964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194,7934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7196,10435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7198,6347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7199,2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,6431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201,5667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7202,3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,8093,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7204,12515,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7205,2043,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7206,4854,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7207,12459,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7208,10548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7209,5596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,9907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211,3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7212,5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214,12616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7215,3803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7216,12027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,9546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218,7015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219,708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7220,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7221,9276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,11178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7223,3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7224,11729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225,9332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7226,12349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,5807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,3253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7230,12424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7231,3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7235,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,12856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7237,10196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,12920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7239,4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7240,1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,11967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,10146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,9990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7246,6952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7248,5389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249,11089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250,3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251,3440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252,12802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,4121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7254,7290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7255,7049,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7256,13188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7257,7320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7258,8830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7259,3130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7260,2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7261,1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7262,12211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7263,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7264,3741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7265,6736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7266,8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7267,11815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7268,8157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7269,3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270,3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,10862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,3246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273,12333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,4576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275,7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7276,7638,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7277,3566,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7278,11328,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7279,10017,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7280,13118,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7281,5559,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7282,8512,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7283,62,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7284,5558,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7285,7470,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7286,6302,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7287,9772,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7288,1946,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7289,587,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7290,9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291,2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7293,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294,12246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7295,5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7296,11488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,12305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299,11941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,11137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7301,11613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7302,11493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7303,1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7304,8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7306,12309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7307,8589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7308,11364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309,6054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7311,8789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7312,4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313,10705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314,6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7316,11793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317,9000,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7318,8451,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7319,1292,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7320,7950,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7321,297,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7322,2004,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7323,9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,10730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7325,11855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7326,5872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7329,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7330,10332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7331,6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7333,6463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334,8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7335,4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336,10647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7337,5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,9746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7339,3713,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7340,2382,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7341,8681,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7342,10014,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7343,10129,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7344,4419,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7345,1841,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7346,195,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7347,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7348,2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349,927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7350,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7351,4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7352,9516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7353,2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7354,12931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7355,10252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7356,6529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7357,8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7358,9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7359,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7360,2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7362,8899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7364,2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7365,7565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7366,1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7367,4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7368,4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7369,5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370,4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7371,13251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7372,7378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7373,3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7374,5698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,5733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7376,12959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7377,12882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7378,6368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7379,4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7380,5812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7381,5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7382,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7383,8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7384,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7385,4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7386,9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7387,2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7388,12538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7389,3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7390,2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391,7250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7392,10500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7393,11317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7394,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7395,11528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396,8146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7397,5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7398,4280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7399,6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7401,2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7402,2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7403,12019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7404,9312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7405,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7406,13106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7407,10651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7408,10703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7409,13214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7410,3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411,6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7412,12766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,11780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7416,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7417,8370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7418,4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7419,13094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7420,7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7421,3223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7422,8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7423,4199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7424,10291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7425,10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7426,8068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7427,4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7428,10997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7429,10863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430,908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7431,2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432,5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7433,1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7434,3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7435,2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7436,8441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7437,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7438,7889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7439,6730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7440,10126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7441,5461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7442,2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7443,9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7444,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7445,11712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7446,2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7447,7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7448,9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7449,12751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7450,6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7451,6991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7452,8205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7453,4381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7454,1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7455,6439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7456,1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7457,6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7458,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7459,10999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7460,3220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7461,9952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7462,6306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7463,2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7464,6152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7465,2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7466,6659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7467,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7468,4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,10331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7470,11077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7471,2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7472,12074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7473,8856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7474,2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7475,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7476,9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7477,7142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7478,8654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7479,1995,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7480,2925,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7481,6488,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7482,13018,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7483,8769,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7484,2877,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7485,8224,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7486,11403,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7487,5859,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7488,3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489,2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7490,4590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7491,7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7492,13132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7493,1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7494,4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7495,9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7497,5711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7498,5731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7499,5485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501,5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7502,2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7503,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7504,10621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7505,5607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7506,12814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7507,3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7508,7088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7509,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7510,9089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7511,10137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7512,4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7513,8643,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7514,9382,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7515,13015,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7516,12988,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7517,5328,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7518,79,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7519,12790,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7520,5391,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7521,1458,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7522,10975,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7523,4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7524,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7525,4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7526,1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7527,9965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7528,8476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529,3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7530,7293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7531,5214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7532,7332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533,7597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7535,4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,13241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538,2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7539,3969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540,2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7541,3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7542,10326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7543,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7544,4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7545,6951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7546,6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7547,6148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7548,9046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7549,9618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7550,5057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7551,13225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7552,12893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7553,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7554,9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7556,2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7557,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7558,7940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7559,8910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7560,1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7561,8671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7562,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7563,11139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7564,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7565,7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7566,9247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7567,1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7568,10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7569,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7570,12897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7571,4551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7572,12016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7573,10007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7574,8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7575,6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7576,9966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7577,10870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7578,3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7579,10823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7580,4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7581,10765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7582,13156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7583,6382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7584,3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7585,8753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7586,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7587,6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7588,10984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7589,7899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
