index_seg,ftr_name_d_btw_cntr_SgAsEd,ud_bridge_SgAsEd,ud_btw_cntr_SgAsEd
30271,4134079.93017,,4885935.50567
30272,17874.3583356,,48050.9445278
30273,8986.88375544,,27267.3901679
30274,40137.4402808,,75155.3855219
30275,33323.2579107,,553991.950395
30276,57245.4115877,,12979.4732093
30277,184237.072821,,24480.2040003
30278,14350.0197042,,49211.3619728
30279,42798.5718859,,3741.81181884
30280,24596.2973996,,121.948677755
30281,34696.1278694,,50379.470735
30282,498609.146975,,296113.299772
30283,18952.6158919,,34007.5399891
30284,25460.2505097,,44719.2676674
30285,629607.526046,,400772.426112
30286,21608.3137658,,35140.1339098
30287,2210.00059362,,33222.2022175
30288,72159.2525752,,47640.4505723
30289,59816.1566567,,3799.19013812
30290,64785.7621394,,101635.03527
30291,37462.4691217,,15207.289642
30292,392251.495371,,487048.654148
30293,73019.7606335,,64443.8842531
30294,39000.307361,,50186.4054559
30295,23298.4132068,,35025.2296125
30296,97905.3143272,,108258.69883
30297,593820.654009,,834285.078763
30298,152920.075408,,569581.639306
30299,49244.5711879,,58582.1646898
30300,327952.856316,,1700333.19169
30301,35229.4799372,,38651.8832033
30302,380950.54754,,1646459.60143
30303,14023.2680574,,12506.1916542
30304,13062.9654982,,24280.9723003
30305,81480.4134704,,32155.9935731
30306,861543.849285,,615262.990245
30307,50724.0782105,,13682.595736
30308,271522.652702,,223363.152408
30309,327274.750113,,238355.509457
30310,154962.676867,,169133.703515
30311,387659.850718,,260629.615728
30312,151195.761413,,101533.538342
30313,300941.462065,,183890.026137
30314,578398.923867,,418849.442615
30315,633097.337279,,477467.810659
30316,81339.0148202,,96704.3974671
30317,275770.530198,,177962.949983
30318,54054.1009734,,63843.7003759
30319,35064.3918045,,37092.4015735
30320,25106.371286,,20162.9568968
30321,58829.0984248,,57929.9205637
30322,25101.8254623,,10565.2775915
30323,53659.0719644,,47598.4505222
30324,406933.775539,,318981.964129
30325,63993.9987649,,46428.3784872
30326,31969.3206886,,13637.6825845
30327,49861.8441683,,32273.178739
30328,95724.8935863,,76393.051876
30329,9448404.17692,,2603634.8546
30330,17805807.1634,,23940265.1607
30331,9965700.3769,,2165474.97051
30332,997623.161928,,1388622.2679
30333,2349484.65759,,1754378.80479
30334,18843141.5635,,27682642.2419
30335,17067876.576,,4636726.55367
30336,15876405.2861,,1653557.8143
30337,14548729.3994,,915722.240152
30338,19949243.0358,,31899921.5739
30339,434505.718694,,230059.272064
30340,13348275.383,,297493.374298
30341,3910546.15348,,5147728.14002
30342,23859783.1893,,26811020.2399
30343,20086265.6609,,26786005.3112
30344,5111006.16988,,5794356.59573
30345,3685706.77318,,15321.7198097
30346,4002110.28957,,7090487.10995
30347,259998.036127,,297640.97452
30348,3860220.45574,,156637.323214
30349,3773511.52835,,146082.60999
30350,103499.308051,,3743432.90904
30351,20069506.577,,28600778.0846
30352,2219375.66281,,1896084.80334
30353,444020.332153,,132667.802032
30354,352801.018922,,129594.303868
30355,383717.432974,,67631.1679191
30356,2757960.6426,,4643366.64436
30357,127470.974451,,158502.356851
30358,4603059.61287,,2427019.13268
30359,2563176.5998,,4757989.8113
30360,308304.151163,,161336.791693
30361,32661.9150277,,21504.6743253
30362,24005.9979169,,32925.1638056
30363,7697.80489492,,24511.2816414
30364,56661.9129445,,35700.3672535
30365,3188932.89356,,1838829.77241
30366,1801214.75497,,1294845.66665
30367,407865.361718,,266931.394398
30368,142443.846677,,93543.5303785
30369,73454.5475546,,49243.7004928
30370,34839.5338293,,29824.0677446
30371,1021444.45795,,2006417.47472
30372,53330.3709862,,51448.8091771
30373,929704.269399,,505320.85149
30374,832524.315288,,339722.977359
30375,829116.758494,,1237441.86567
30376,215194.26673,,233313.178496
30377,50782.0,1.0,50850.0
30378,204788.809419,,143369.66698
30379,282084.592888,,269327.904647
30380,31877.9006785,,25057.9942432
30381,92465.3476092,,47583.6574424
30382,886829.654061,,111919.83184
30383,50686.2789106,,52239.2666612
30384,27448.8184398,,18535.0243322
30385,30852.2207808,,49543.18286
30386,4544.45583341,,67838.3315221
30387,1978778.06042,,1683634.22825
30388,31635.3060999,,31464.5280944
30389,100983.384545,,178339.513796
30390,1785734.15251,,1546017.40539
30391,31640.023326,,35653.1982436
30392,369187.084048,,193102.462206
30393,22227.8713951,,44935.6336002
30394,4468.30263874,,3132.5648467
30395,51269.2555165,,47079.7165384
30396,25836.0689659,,64072.4945065
30397,134970.733035,,187177.137288
30398,341379.618491,,215036.307029
30399,155614.078878,,200377.564359
30400,397110.273677,,250128.525965
30401,8448.51420704,,17372.342939
30402,214399.324662,,140841.694901
30403,646008.900154,,653939.424738
30404,1670400.046,,1155540.80966
30405,90996.1009422,,80998.3735153
30406,729074.372209,,175230.499724
30407,382316.793743,,363413.92439
30408,200433.573081,,206953.489221
30409,179223.902837,,184421.099525
30410,111133.282598,,89144.9794515
30411,2424934.83248,,1385849.56203
30412,87022.2321005,,107360.918351
30413,179638.830668,,142946.766616
30414,39102.214305,,71825.6349141
30415,168895.575956,,198584.174628
30416,141736.989207,,183939.687183
30417,51959.1647818,,52820.8672693
30418,26481.2792116,,21018.8314594
30419,36097.4734823,,36685.9636639
30420,56821.5665187,,112472.286311
30421,91970.8010301,,119330.974338
30422,1140541.68187,,1218314.40315
30423,67408.9909098,,96147.17089
30424,55121.0653598,,67738.3069416
30425,31699.4507848,,28797.698176
30426,53346.6765103,,45953.3562952
30427,59232.8715809,,55222.645335
30428,2292671.17867,,1871047.69535
30429,16753.0839363,,1815339.93391
30430,199161.563005,,414466.747773
30431,17487068.2918,,3685473.7846
30432,22185376.9317,,34196669.9125
30433,155859.167436,,60833.5327048
30434,165724.412,,100900.89104
30435,17686235.8548,,4065096.16207
30436,1926419.04973,,1510005.36793
30437,18822017.1934,,7545819.32297
30438,22783080.7885,,32736997.0396
30439,1127435.69504,,640032.679436
30440,2187245.61832,,2234031.74231
30441,225223.168433,,378409.972701
30442,190586.985812,,389019.480469
30443,22592499.8026,,32338651.8502
30444,575125.810832,,2328720.06116
30445,146417.599376,,409872.520912
30446,18246897.3826,,8877008.87392
30447,22636657.1891,,32978342.7045
30448,23293300.7005,,42356783.1371
30449,181035.781997,,348457.825637
30450,159642.89103,,58603.3945807
30451,130535.397542,,33485.2656444
30452,62656.9323311,,19936.7274797
30453,123161.473854,,38151.846547
30454,84156.8273318,,23459.5199166
30455,52684.6740691,,614987.995359
30456,5860.04701301,,10532.3504273
30457,1877542.353,,910151.772889
30458,2556541.49064,,1997424.55963
30459,95665.0446452,,86757.771042
30460,35850.3782204,,38956.6216602
30461,46648.6788302,,42466.2155395
30462,35162.6142467,,44878.3193548
30463,28268.5764036,,36987.0136229
30464,37288.5361788,,91207.8106009
30465,2181103.63999,,4319366.25268
30466,65551.1125825,,86796.4576084
30467,17668.8017472,,10191.9051082
30468,11234.7093918,,335.362080106
30469,1954869.70338,,908113.703842
30470,2057876.45378,,985745.473022
30471,113957.506124,,92151.3114218
30472,73428.3770616,,45605.5915511
30473,3377.53802744,,7559.44090607
30474,56.9758883441,,155.516214989
30475,192578.42246,,75705.4976622
30476,240543.028879,,91117.947913
30477,43868.9640017,,53573.8087706
30478,33935.7006931,,43270.9282385
30479,304774.092617,,352334.770648
30480,64123.4610087,,55425.5796213
30481,190316.077741,,124155.862807
30482,279553.871375,,311715.050643
30483,1525.93062745,,11173.9342987
30484,327101.933773,,283982.36973
30485,181130.424499,,108181.564241
30486,999808.481228,,824280.749902
30487,1089727.41047,,1002519.30721
30488,73554.9132243,,73485.3683097
30489,1830.19204194,,1860.94424108
30490,75502.3941765,,92281.0167353
30491,307160.454462,,414620.461538
30492,1184069.19185,,1523832.67982
30493,774757.758269,,1150448.98225
30494,284400.053254,,279855.06906
30495,224094.916144,,271501.487086
30496,207670.594726,,227304.49935
30497,4740.51864281,,8159.52719619
30498,209276.069093,,85118.6094173
30499,8392938.88856,,7498403.13685
30500,52879.6219112,,49348.1360749
30501,134741.494785,,180523.322748
30502,43801.2394889,,46559.4231341
30503,74551.1442758,,76407.6211108
30504,54840.9854956,,52906.9591562
30505,39961.5488811,,53387.2936321
30506,21910.3215592,,21913.9770723
30507,32367.282436,,22600.3850604
30508,66081.452623,,54309.8890202
30509,69370.9885781,,48016.296771
30510,38240.9110535,,41033.410612
30511,124062.164133,,108520.567654
30512,289940.527418,,274642.152015
30513,61228.4592606,,56146.0538451
30514,280155.080646,,275703.055288
30515,104097.198241,,118270.807887
30516,353932.138073,,338084.342064
30517,108303.991746,,86997.8421668
30518,138776.57654,,149340.196852
30519,79105.5550773,,74784.0858138
30520,44334.1499016,,38346.6978718
30521,125313.401713,,107038.782877
30522,149811.796735,,103305.070361
30523,56480.3007654,,34108.2191104
30524,32875.2429111,,39903.3624159
30525,72287.068218,,94823.9190942
30526,723921.693583,,725471.764731
30527,177034.62848,,106671.236889
30528,2084141.40504,,9191902.59793
30529,1426658.92533,,1137422.71563
30530,261890.741522,,239443.055967
30531,2469507.5437,,3528722.05573
30532,1928155.3429,,2298379.3746
30533,398727.860256,,18414.9078664
30534,18148748.2198,,48506.6988778
30535,1019694.12705,,37222.290074
30536,21779.2491,,20812.7520961
30537,18547482.08,,58450.6663219
30538,61351.3909318,,150379.184758
30539,1418415.9873,,16660.7558757
30540,1804995.30269,,1183036.61993
30541,464408.258808,,2711782.96943
30542,354763.326601,,374690.334645
30543,62174.5089348,,6691.6118785
30544,140625.82722,,50827.6458888
30545,320127.142402,,789834.886626
30546,141999.617815,,332578.642606
30547,19443.2682313,,22405.4328943
30548,28485.9457324,,41463.5739884
30549,130429.81664,,94806.5303722
30550,23713.4012573,,30243.4433891
30551,27347.8917073,,32923.6153121
30552,58568.3303069,,56546.8765248
30553,57913.4739151,,73849.4495761
30554,45821.4909678,,19164.4485229
30555,5303.20882076,,6431.27332645
30556,23702.7332838,,4248.72450894
30557,192587.313276,,78520.8561666
30558,280900.832107,,174982.910869
30559,750459.066188,,141243.326942
30560,10666.1395419,,11312.3747339
30561,86850.6863804,,48081.3821635
30562,101690.634426,,30605.9914017
30563,81588.5767476,,98570.3456715
30564,684578.663209,,276101.401424
30565,142533.44288,,136411.497339
30566,86387.1778497,,55793.8742878
30567,26107.5303204,,13642.8441857
30568,93797.5456824,,21455.9316398
30569,39355.5490761,,7200.83269713
30570,767433.642478,,468618.009682
30571,45661.0508493,,36799.4651952
30572,116162.585395,,73544.3196561
30573,325015.591236,,24888.7109513
30574,24246.6843614,,26706.3602787
30575,848022.816992,,638309.605379
30576,353911.667047,,71987.6797775
30577,79669.1470461,,40929.0594075
30578,108102.702503,,141991.797624
30579,112576.121311,,136634.575613
30580,175850.922338,,181179.961058
30581,102044.354981,,99362.4143665
30582,885920.856518,,785621.44501
30583,989623.88257,,901313.105632
30584,20390.8775184,,20655.1101845
30585,120446.67029,,130480.22805
30586,26040.2696164,,30618.1649648
30587,37966.1331475,,71475.7694943
30588,56118.1741481,,70920.0997413
30589,40366.6447617,,41876.4714739
30590,288636.15733,,248016.057782
30591,62669.3117794,,78374.7937196
30592,25290.685991,,21507.960783
30593,163425.788605,,236039.471264
30594,149569.573316,,412577.298517
30595,105910.183816,,122936.739694
30596,87200.9398415,,255711.395349
30597,202593.60227,,345132.555538
30598,124257.101904,,121195.753137
30599,137992.089782,,30373.3694947
30600,46073.2936354,,58151.6362343
30601,41410.8639209,,36688.5014613
30602,84158.9610211,,99738.9981352
30603,771694.502535,,743835.544855
30604,1164043.98387,,1230851.57921
30605,124617.271036,,137314.006786
30606,26764.9256712,,52095.1428609
30607,115804.609203,,124184.783548
30608,153585.497785,,138434.140373
30609,30550.2187861,,25601.7028908
30610,161691.34479,,142000.728854
30611,79930.3418167,,79645.0121209
30612,47456.0019791,,42270.815929
30613,30629.8826564,,19163.3438511
30614,775307.358546,,750863.48536
30615,54511.3724408,,40004.331543
30616,94757.7564502,,298266.761241
30617,40126.799669,,25638.4432163
30618,44547.0632934,,42210.8205257
30619,166775.623926,,299233.88482
30620,95225.199268,,155061.488848
30621,240956.244534,,217399.990972
30622,688773.562772,,702692.994001
30623,12959.852904,,23980.5511712
30624,470238.21842,,485128.018188
30625,42882.8464465,,30489.0830969
30626,67058.3691316,,44272.1649061
30627,6766.29584997,,9442.67798213
30628,160786.0,,161001.333333
30629,3584960.6033,,2401945.66101
30630,4912654.48995,,3151983.96162
30631,9589160.94114,,8680062.87036
30632,265701.061852,,219331.480284
30633,115467.482556,,73857.1982412
30634,41665.5250389,,40361.4394061
30635,22975.4468453,,25637.7455791
30636,124838.538297,,64495.7170841
30637,113246.980527,,142987.346295
30638,20938.1957431,,21886.3952845
30639,12505.4331588,,11584.8928623
30640,117636.537737,,47547.5529743
30641,304632.0,1.0,305040.0
30642,2294575.18796,,1843953.68784
30643,360121.246748,,484873.872733
30644,23378.0069546,,29676.2949324
30645,35912.5948622,,98232.5928492
30646,47749.1969728,,96423.1495836
30647,267673.048724,,357905.028736
30648,47409.42223,,101513.183476
30649,4588.06653746,,6713.23473832
30650,151209.418345,,160270.998044
30651,141943.010416,,143783.715773
30652,1680071.52978,,1203792.28805
30653,50782.0,1.0,50850.0
30654,484357.687053,,409607.251469
30655,812659.343607,,989348.429096
30656,532696.934113,,912050.103447
30657,175882.001116,,514070.806087
30658,175876.001116,,481814.866138
30659,794283.351775,,1411027.5576
30660,30650.5764742,,34086.402907
30661,702217.431164,,111996.56267
30662,1300493.44243,,1455134.78795
30663,705461.155564,,1430415.25114
30664,2114004.65732,,2455800.77978
30665,777274.484217,,121508.051245
30666,753627.82633,,1517135.10691
30667,728383.760157,,1182323.25784
30668,27467.235012,,90159.4797837
30669,598564.375367,,493190.477346
30670,102503.013007,,280229.276862
30671,249634.809639,,294996.823886
30672,50782.0,1.0,50850.0
30673,173733.115631,,217855.20763
30674,655126.859131,,688107.233812
30675,853810.227408,,931821.080047
30676,4565903.54372,,3743772.80449
30677,27418.1638649,,28465.3861301
30678,24704.9713924,,42237.2552336
30679,447106.121244,,354921.300776
30680,172515.837711,,166133.753141
30681,349758.468182,,237101.849451
30682,62849.2846299,,49035.7876118
30683,1298354.7014,,212168.034282
30684,148689.990768,,147196.35359
30685,63212.8406879,,78319.514928
30686,47767.9291171,,45820.7221421
30687,169914.77799,,59169.5129662
30688,1365462.98336,,142620.578204
30689,163318.545063,,63014.3041306
30690,761863.442777,,2353981.31769
30691,43772.0836643,,39261.547508
30692,36070.3267903,,52631.9830075
30693,623356.820044,,2343003.0845
30694,62294.1651943,,67427.6699933
30695,80864.4394986,,30318.7089493
30696,494405.310938,,2365281.25384
30697,1029778.26522,,92985.6633644
30698,208328.117114,,72073.0100033
30699,1521098.83259,,187078.544863
30700,86928.0677286,,86211.9920423
30701,1227125.39944,,94187.7440152
30702,14355.1691764,,20905.7703336
30703,53403.9984913,,125016.618739
30704,174267.713238,,188823.720093
30705,112025.753693,,92249.0810044
30706,45860.2555382,,70383.9694857
30707,1726989.55992,,1193025.9398
30708,1674959.90251,,953890.225319
30709,19114.3241864,,13492.1372074
30710,49131.1466903,,110813.174262
30711,1523513.47837,,829510.04847
30712,349886.110478,,371513.717512
30713,40472.7766491,,27915.6326528
30714,459393.644838,,443176.680767
30715,2669813.14815,,1942153.73578
30716,147193.297468,,100338.848167
30717,71126.5574312,,57735.9012688
30718,232235.399166,,119699.999694
30719,196893.976607,,123654.804236
30720,89136.4363337,,63624.3669623
30721,46290.1753415,,29880.6995785
30722,150783.563004,,129470.974302
30723,66645.5126239,,85412.8286318
30724,126457.138535,,102076.205024
30725,175125.80889,,132629.696419
30726,158032.448345,,122515.912734
30727,158231.780434,,42195.9598581
30728,113276.81166,,181125.96682
30729,24419.4412096,,50322.941397
30730,17059.4789409,,23596.5402987
30731,72667.1836911,,71734.8808067
30732,85034.8124687,,94839.4249645
30733,299583.829573,,311267.866712
30734,23938.9202296,,106785.34988
30735,38483.771062,,76615.6747358
30736,46257.532602,,55738.1437264
30737,2187005.39158,,1768744.00773
30738,14454.5975437,,7753.17829432
30739,284363.198942,,212314.00121
30740,91089.5658368,,161476.638626
30741,68673.8580299,,218637.934786
30742,32046.7648821,,54641.7456433
30743,87708.4383944,,16059.546504
30744,304198.178421,,188680.824187
30745,34523.9563603,,43088.8531912
30746,35635.8156175,,44314.4150336
30747,345895.895978,,269087.923825
30748,26992.5859515,,29655.7152999
30749,7334.91532262,,26051.6698935
30750,17338.6002904,,2337.85748204
30751,34343.7443273,,56889.8227513
30752,720212.648588,,1134556.3094
30753,879950.98211,,1108997.91274
30754,72344.9668405,,100751.585287
30755,72475.4299652,,44201.7782561
30756,94104.6373437,,164848.04651
30757,70855.024559,,85154.9812942
30758,143299.312909,,94051.0497649
30759,94110.6373437,,122111.042262
30760,74238.6771236,,80577.9900147
30761,156007.911196,,74328.0567578
30762,324063.646275,,216044.096201
30763,2241637.01895,,1050741.47087
30764,2522846.64086,,630758.779182
30765,34393.6168173,,706225.175568
30766,17023.9154968,,9519.57852875
30767,66498.4889282,,97976.7801897
30768,30825.6753879,,45525.715933
30769,140868.575344,,60648.8008991
30770,81416.6089891,,118120.809304
30771,145677.11945,,798846.192718
30772,761383.545513,,52781.8467618
30773,1282772.3277,,133697.674547
30774,80829.4225174,,77877.263338
30775,294081.887502,,167031.281788
30776,170781.478134,,47541.6275327
30777,902541.401188,,2394341.71166
30778,591481.327268,,2380890.89535
30779,893078.45996,,2500205.18066
30780,1083329.9416,,88646.2415171
30781,625311.929486,,137784.756485
30782,413546.87144,,2377385.68775
30783,167740.650384,,114933.649793
30784,116565.48216,,134497.196409
30785,64369.0212438,,78030.6242593
30786,766545.42228,,80899.0586962
30787,2254845.13713,,1254545.44061
30788,2835319.16682,,1172310.24424
30789,1303413.99925,,1136635.14913
30790,234065.937089,,206913.224642
30791,76587.934045,,203794.659504
30792,2964616.80628,,1301837.27495
30793,806614.764301,,996112.339946
30794,62202.1465385,,45465.8473212
30795,594931.154225,,795711.272235
30796,504218.651775,,571069.91183
30797,61651.7210785,,108386.452251
30798,185910.41672,,145837.617562
30799,161864.868141,,218483.087569
30800,148449.000035,,157083.368585
30801,141252.750131,,157074.377398
30802,209285.526208,,208057.401139
30803,710418.171787,,704890.684502
30804,51923.718013,,108811.824505
30805,724604.422875,,702500.092735
30806,754614.810566,,722301.275835
30807,76897.6286368,,53715.6429882
30808,52864.8702849,,41928.9598328
30809,2068163.45764,,1235342.77265
30810,2296343.09047,,1532679.10325
30811,84428.3800564,,64982.094557
30812,16860.2299714,,15007.6003964
30813,812877.269347,,760765.963338
30814,2103143.9111,,1263864.63726
30815,8369.07822239,,7922.01440359
30816,54883.1072247,,46233.3302715
30817,81389.3793796,,68914.4237635
30818,48814.4760458,,39934.2728288
30819,94487.0972722,,93815.7461182
30820,56416.1835306,,58565.9731797
30821,30152.0145536,,79418.2454765
30822,35435.8951812,,114676.354177
30823,113039.945073,,109560.253882
30824,50782.0,1.0,50850.0
30825,67617.6214569,,67095.9389746
30826,109120.803087,,159729.423578
30827,27356.0118317,,42530.057102
30828,4473.27713091,,13543.2407036
30829,228338.406973,,103663.790729
30830,16512.2990815,,16677.7052659
30831,176972.850797,,55757.3389593
30832,19684.4245199,,29028.2760753
30833,183114.768941,,66181.7508015
30834,15946.4425158,,20669.5323538
30835,179164.183111,,86515.295491
30836,650820.10547,,29642.2616881
30837,909859.717031,,1592333.498
30838,172021.694677,,59170.3965106
30839,1405968.14966,,1032150.72952
30840,276647.086142,,169225.896044
30841,1895263.87678,,1890205.05597
30842,95131.0880128,,74147.8296075
30843,111619.340853,,31809.3628603
30844,68419.2461504,,98372.2095844
30845,47837.3059418,,46805.3718727
30846,40456.2301529,,125238.660436
30847,327970.048833,,169549.701182
30848,8386.30450674,,12688.9198416
30849,50782.0,1.0,50850.0
30850,387726.065322,,686802.738223
30851,1024914.70602,,1013327.06
30852,23275.5108497,,8189.19825467
30853,33585.5488973,,12132.1242044
30854,25165.3390052,,11247.3887944
30855,93406.990028,,49013.8315399
30856,974394.454151,,298249.636722
30857,53876.5460563,,25400.8337784
30858,31037.8516649,,39401.1145859
30859,48004.3465024,,47956.1112317
30860,1168.14891505,,1063.87603513
30861,92464.4243045,,45406.7970477
30862,6470.04192039,,6263.08624197
30863,113241.078072,,56729.7472128
30864,159057.219544,,83759.7893423
30865,66915.3122734,,63519.1788768
30866,2861.34892735,,13472.1276667
30867,3945.64793534,,9111.50969228
30868,8580.36334502,,24526.993913
30869,80707.2207437,,22061.0293422
30870,14877.5918107,,47489.2355991
30871,9248.17025596,,15827.3858848
30872,42268.7810137,,3196.30443543
30873,198612.882093,,147534.914297
30874,8632.09447755,,1179.28756608
30875,127145.233436,,41117.7258337
30876,294780.675907,,185735.125999
30877,176866.345041,,212174.237884
30878,164602.829491,,183719.430905
30879,286327.520607,,332841.065979
30880,177389.321484,,230674.832745
30881,216783.743676,,184658.757193
30882,427577.664358,,505564.216661
30883,66399.1403368,,63123.089786
30884,59823.7583135,,74909.1433578
30885,255442.053424,,170199.18471
30886,134738.051461,,147288.324858
30887,361302.70494,,430573.451344
30888,1123598.43951,,1221290.84799
30889,52212.8299148,,56460.4050644
30890,29883.6225126,,358077.892841
30891,59217.6992922,,161230.320139
30892,77515.6703692,,67681.4344826
30893,71181.9734824,,56576.397639
30894,148091.138705,,110193.6519
30895,470976.388815,,223175.419561
30896,73077.5777697,,31728.2030663
30897,1657474.30298,,686815.376652
30898,2079610.2615,,1280989.30637
30899,154136.205979,,339957.226183
30900,72068.3532223,,215816.987784
30901,59113.6111234,,131419.263509
30902,30596.0540333,,20532.2755536
30903,40519.2909353,,71354.2755536
30904,213367.808848,,182855.724446
30905,130438.440365,,91812.8321606
30906,102772.174053,,49878.2137718
30907,79190.231703,,71432.698961
30908,38893.83957,,58777.4437927
30909,152732.179101,,64734.7852086
30910,198651.371045,,312865.578106
30911,187065.536938,,218429.17742
30912,315387.917295,,379857.320125
30913,262869.803297,,341305.59976
30914,157354.404684,,152086.880006
30915,40302.392133,,86278.9495381
30916,50782.0,1.0,50850.0
30917,359571.767266,,522873.954914
30918,56126.3396173,,28566.1816781
30919,349099.308584,,519544.598191
30920,316102.077848,,418908.650791
30921,38659.1060309,,78766.5447439
30922,80768.5277567,,63824.8087962
30923,120138.702217,,117776.967133
30924,72042.0878521,,124042.855379
30925,72054.0878521,,38686.3874541
30926,348738.672226,,404018.474217
30927,609389.49718,,802723.868569
30928,108561.042548,,62771.552112
30929,166024.084725,,103580.316424
30930,126407.112071,,100988.358225
30931,213345.901013,,228303.482132
30932,284345.662779,,173269.73905
30933,302377.967356,,170225.965232
30934,124626.516042,,82958.7143205
30935,300861.161872,,176143.457981
30936,55706.8611993,,41417.8126025
30937,424687.523524,,237123.350558
30938,269549.69795,,186139.111181
30939,338975.096053,,259675.96188
30940,50782.0,1.0,50850.0
30941,16929.3333333,,16952.0
30942,67704.0,,67794.6666667
30943,744011.793045,,440504.005496
30944,61625.1222318,,46768.2263165
30945,34776.4708816,,36922.0194073
30946,50782.0,1.0,50850.0
30947,27622.0665249,,31895.4948532
30948,50782.0,1.0,50850.0
30949,1135802.67639,,869573.416661
30950,106293.823899,,93084.1190302
30951,1069836.38988,,815896.451537
30952,1069813.04975,,152248.513158
30953,41698.1465502,,30485.8981621
30954,28712.6950786,,16469.5012319
30955,55927.2668036,,57775.5796902
30956,48567.6916103,,73656.4970551
30957,41284.9489342,,89535.0413386
30958,194825.06222,,84157.8647843
30959,135549.549662,,428182.704782
30960,74253.6105853,,17504.4123797
30961,116414.858925,,288268.096401
30962,323494.593305,,171546.594126
30963,112110.22665,,131647.242202
30964,1342.2156051,,154529.670703
30965,1475573.61229,,944752.2939
30966,98347.5071166,,47172.2877964
30967,39004.6072397,,59021.4957949
30968,47187.1758024,,67254.4570383
30969,62608.065138,,87101.0737517
30970,77715.7492993,,88210.0369396
30971,64788.7681046,,124832.464961
30972,483945.766536,,502853.728731
30973,146972.869184,,159560.866113
30974,115740.468318,,143470.964307
30975,126835.857724,,113914.310012
30976,444027.118866,,402735.499336
30977,34222.665548,,32549.6645186
30978,164457.949148,,340312.532175
30979,206420.934326,,392254.32352
30980,154597.4384,,58143.1663709
30981,1036344.53135,,317913.420196
30982,75399.9086719,,41781.9590688
30983,48586.8045728,,49719.6143831
30984,762030.101643,,502896.786967
30985,32564.8474725,,17382.2273977
30986,28183.1713325,,21499.6696924
30987,32594.5677597,,17163.5318786
30988,688738.740529,,404000.311861
30989,1066602.34494,,615944.220204
30990,184862.680209,,72778.1544232
30991,1124410.86924,,398005.180993
30992,3363.9208056,,1662.62877286
30993,1079675.14054,,651542.304455
30994,49983.789101,,44744.3666143
30995,46565.1916717,,37817.2152696
30996,59552.5809814,,56872.6691726
30997,614753.116152,,1521456.38364
30998,21735.5245101,,27949.6656959
30999,1163269.68456,,689850.478215
31000,45750.7982981,,35127.6533143
31001,35504.2927738,,35623.4440757
31002,42650.8405331,,27306.2804007
31003,2232200.24716,,2285415.63911
31004,66362.3001085,,124857.91421
31005,8896.78410786,,40292.0847666
31006,20840.8850229,,19792.5546612
31007,167562.676233,,290032.834601
31008,113356.471766,,263597.52352
31009,2340043.02412,,2266231.13629
31010,158802.43264,,128668.231504
31011,379063.013896,,380364.009333
31012,42033.5673239,,53967.1036379
31013,640469.345742,,698500.541129
31014,32339.4804329,,28359.7408472
31015,109781.166087,,68860.1737633
31016,660495.484604,,728576.669804
31017,56184.6285646,,33162.9825061
31018,687706.559937,,752247.422547
31019,43204.6163443,,40552.5147471
31020,733176.975721,,794891.821582
31021,2033.84038014,,8331.18695978
31022,2399483.45168,,2305504.76316
31023,799515.941452,,883173.352715
31024,220750.587218,,70528.3464775
31025,25322.0066857,,4335.90944126
31026,250918.752942,,191756.470484
31027,93087.3333333,,93212.0
31028,42318.0,,42374.6666667
31029,42317.3333333,,42374.0
31030,33856.0,,33901.3333333
31031,605570.01801,,420015.59852
31032,185926.342899,,139618.809179
31033,2621135.6958,,1858586.16
31034,383296.868323,,256306.408121
31035,390632.671237,,288217.876706
31036,298546.958089,,191264.665345
31037,188705.78629,,122467.343238
31038,2488077.25077,,1793976.26301
31039,2550665.69427,,1832352.21998
31040,449890.812553,,329124.116938
31041,175979.199779,,134986.409479
31042,20627.0092048,,32962.1211981
31043,28410.0669404,,61127.1622412
31044,153501.825527,,117198.883244
31045,35402.9808821,,18825.5783732
31046,151632.604002,,134450.565915
31047,146423.950817,,125040.940134
31048,26624.9518948,,51990.225383
31049,2863897.60612,,2040937.03648
31050,50782.0,1.0,50850.0
31051,74276.093733,,40739.8846625
31052,53402.6756293,,109365.427701
31053,99387.7053069,,83684.7434997
31054,1081319.28061,,337672.896374
31055,692652.631983,,182967.663639
31056,112751.162308,,164077.663429
31057,49366.4314378,,58146.2096864
31058,98420.8942803,,65668.2115638
31059,246643.805765,,102260.134367
31060,65368.2483938,,41146.4570793
31061,187591.090752,,50557.6111816
31062,59990.1912081,,54265.4604996
31063,326228.34154,,555741.667483
31064,944085.292701,,435587.376076
31065,225009.055278,,136744.6123
31066,997979.090527,,334768.877483
31067,625510.428088,,161101.237027
31068,941731.106753,,1592351.02537
31069,19681.8061323,,24431.413519
31070,77010.7163662,,78180.204962
31071,11821.8467989,,13929.0687069
31072,69380.6284212,,95459.1163786
31073,47747.0439094,,55494.5864144
31074,47290.3889859,,45304.4126046
31075,377062.892761,,342818.521463
31076,17693.1874532,,10258.7639834
31077,32394.5543361,,61431.16659
31078,1223428.67284,,671151.115106
31079,329558.686574,,244996.030996
31080,444244.287392,,1371298.81088
31081,356231.948007,,283148.797896
31082,109594.980775,,13696.8414426
31083,108969.699918,,72682.2137508
31084,246474.354046,,113540.522842
31085,118162.315217,,5959.23669376
31086,1379424.82159,,682316.954341
